n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
34028	4607	1411815453	0019a94297be	eduroam	5220	WPA-Enterprise		-93
34029	4607	1411815453	0cd9969d66f1	inescp-guest	2412	Open		-92
34030	4607	1411815453	f0292979fbc0	eduroam	2437	WPA-Enterprise		-68
34031	4607	1411815453	001839d437a9		2472	Open		-87
34032	4607	1411815453	0019a94297bf	feup.conferencias	5220	Open		-92
34033	4607	1411815453	0cd9969d6a61	inescp-guest	2462	Open		-94
34034	4607	1411815453	f8d11133fb38	CrobNet	2427	Unknown		-91
34035	4607	1411815453	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-90
34036	4607	1411815453	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-75
34037	4607	1411815454	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-74
34038	4607	1411815454	001d60155b76	IPGLSAP	2437	WPA		-79
34039	4607	1411815454	f0292979fbc1		2437	WPA2		-71
34040	4607	1411815454	0019a9428771		2437	WPA2		-78
34041	4607	1411815454	3085a9377a0c	MobileLab	2412	WPA2		-70
34042	4607	1411815454	44add9719ae1		2437	WPA2		-78
34043	4607	1411815454	f41fc2223cce		10340	WPA2		-92
34044	4607	1411815454	0019a94298be	eduroam	5200	WPA-Enterprise		-85
34045	4607	1411815454	f0292979fbce		10340	WPA2		-88
34046	4607	1411815454	0019a942877e	eduroam	5220	WPA-Enterprise		-81
34047	4607	1411815454	0019a94298bf	feup.conferencias	5200	Open		-84
34048	4607	1411815454	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-78
34049	4607	1411815454	c8d7196a1293	oceansys_wifi_o	2452	Open		-74
34050	4607	1411815454	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-89
34051	4607	1411815454	0019a9428770	eduroam	2412	WPA-Enterprise		-77
34052	4607	1411815454	f0292979d96e	eduroam	5240	WPA-Enterprise		-87
34053	4607	1411815454	0019a942877f	feup.conferencias	5220	Open		-81
34054	4607	1411815454	586d8fb43c49	oceansys_wifi	2437	Open		-81
34055	4607	1411815454	f41fc222c4c1		2412	WPA2		-86
34056	4607	1411815454	001ee543e88b	LSTS	2462	Open		-83
34057	4607	1411815454	0019a94298b0	feup.conferencias	2462	Open		-77
34058	4607	1411815454	f0292979fbcf	eduroam	10340	WPA-Enterprise		-86
34059	4607	1411815454	90f652f613fc		10340	WPA2		-87
34060	4607	1411815454	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34061	4607	1411815454	0019a94298b1	eduroam	2462	WPA-Enterprise		-71
34062	4607	1411815454	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-79
34063	4607	1411815454	f0292979ce4e		10360	WPA2		-93
34064	4607	1411815454	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34065	4607	1411815454	0019a94297be	eduroam	5220	WPA-Enterprise		-93
34066	4607	1411815454	0019a94297bf	feup.conferencias	5220	Open		-92
34067	4607	1411815454	0cd9969d6a61	inescp-guest	2462	Open		-94
34068	4607	1411815454	f8d11133fb38	CrobNet	2427	Unknown		-91
34069	4607	1411815454	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-90
34070	4607	1411815454	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-75
34071	4607	1411815454	f0292979d960	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-78
34072	4607	1411815454	f0292979d96f	eduroam	10440	WPA-Enterprise		-87
34073	4607	1411815456	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-74
34074	4607	1411815456	001d60155b76	IPGLSAP	2437	WPA		-81
34075	4607	1411815456	f0292979fbc1		2437	WPA2		-71
34076	4607	1411815456	0019a9428771		2437	WPA2		-78
34077	4607	1411815456	3085a9377a0c	MobileLab	2412	WPA2		-72
34078	4607	1411815456	44add9719ae1		2437	WPA2		-75
34079	4607	1411815456	f41fc2223cce		10340	WPA2		-92
34080	4607	1411815456	0019a94298be	eduroam	5200	WPA-Enterprise		-85
34081	4607	1411815456	f0292979fbce		10340	WPA2		-89
34082	4607	1411815456	0019a942877e	eduroam	5220	WPA-Enterprise		-81
34083	4607	1411815456	0019a94298bf	feup.conferencias	5200	Open		-84
34084	4607	1411815456	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-77
34085	4607	1411815456	c8d7196a1293	oceansys_wifi_o	2452	Open		-72
34086	4607	1411815456	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-90
34087	4607	1411815456	0019a9428770	eduroam	2412	WPA-Enterprise		-78
34088	4607	1411815456	f0292979d96e	eduroam	5240	WPA-Enterprise		-88
34089	4607	1411815456	0019a942877f	feup.conferencias	5220	Open		-80
34090	4607	1411815456	586d8fb43c49	oceansys_wifi	2437	Open		-80
34091	4607	1411815456	f41fc222c4c1		2412	WPA2		-85
34092	4607	1411815456	001ee543e88b	LSTS	2462	Open		-82
34093	4607	1411815456	0019a94298b0	feup.conferencias	2462	Open		-77
34094	4607	1411815456	f0292979fbcf	eduroam	10340	WPA-Enterprise		-86
34095	4607	1411815456	90f652f613fc		10340	WPA2		-87
34096	4607	1411815456	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34097	4607	1411815456	0019a94298b1	eduroam	2462	WPA-Enterprise		-74
34098	4607	1411815456	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-79
34099	4607	1411815456	f0292979ce4e		10360	WPA2		-92
34100	4607	1411815456	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34101	4607	1411815456	0019a94297be	eduroam	5220	WPA-Enterprise		-93
34102	4607	1411815456	0cd9969d6a61	inescp-guest	2462	Open		-94
34103	4607	1411815456	f8d11133fb38	CrobNet	2427	Unknown		-91
34104	4607	1411815456	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-90
34105	4607	1411815456	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-75
34106	4607	1411815456	f0292979d960	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-78
34107	4607	1411815456	f0292979d96f	eduroam	10440	WPA-Enterprise		-87
34108	4607	1411815456	001839d437a9		2472	Open		-84
34109	4607	1411815456	0019a94297b0	feup.conferencias	2462	Open		-88
34110	4607	1411815458	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-74
34111	4607	1411815458	001d60155b76	IPGLSAP	2437	WPA		-77
34112	4607	1411815458	f0292979fbc1		2437	WPA2		-71
34113	4607	1411815458	0019a9428771		2437	WPA2		-78
34114	4607	1411815458	3085a9377a0c	MobileLab	2412	WPA2		-72
34115	4607	1411815458	44add9719ae1		2437	WPA2		-80
34116	4607	1411815458	f41fc2223cce		10340	WPA2		-90
34117	4607	1411815458	0019a94298be	eduroam	5200	WPA-Enterprise		-79
34118	4607	1411815458	f0292979fbce		10340	WPA2		-87
34119	4607	1411815458	0019a942877e	eduroam	5220	WPA-Enterprise		-79
34120	4607	1411815458	0019a94298bf	feup.conferencias	5200	Open		-79
34121	4607	1411815458	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-77
34122	4607	1411815458	c8d7196a1293	oceansys_wifi_o	2452	Open		-72
34123	4607	1411815458	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-90
34124	4607	1411815458	0019a9428770	eduroam	2412	WPA-Enterprise		-78
34125	4607	1411815458	f0292979d96e	eduroam	5240	WPA-Enterprise		-89
34126	4607	1411815458	0019a942877f	feup.conferencias	5220	Open		-79
34127	4607	1411815458	586d8fb43c49	oceansys_wifi	2437	Open		-83
34128	4607	1411815458	f41fc222c4c1		2412	WPA2		-85
34129	4607	1411815458	001ee543e88b	LSTS	2462	Open		-85
34130	4607	1411815458	0019a94298b0	feup.conferencias	2462	Open		-78
34131	4607	1411815458	f0292979fbcf	eduroam	10340	WPA-Enterprise		-86
34132	4607	1411815458	90f652f613fc		10340	WPA2		-87
34133	4607	1411815458	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34134	4607	1411815458	0019a94298b1	eduroam	2462	WPA-Enterprise		-78
34135	4607	1411815458	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-79
34136	4607	1411815458	f0292979ce4e		10360	WPA2		-97
34137	4607	1411815458	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34138	4607	1411815458	0cd9969d6a61	inescp-guest	2462	Open		-94
34139	4607	1411815458	f8d11133fb38	CrobNet	2427	Unknown		-91
34140	4607	1411815458	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-91
34141	4607	1411815458	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-75
34142	4607	1411815458	f0292979d960	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-78
34143	4607	1411815458	f0292979d96f	eduroam	10440	WPA-Enterprise		-87
34144	4607	1411815458	001839d437a9		2472	Open		-84
34145	4607	1411815458	0019a94297b0	feup.conferencias	2462	Open		-88
34146	4607	1411815459	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-74
34147	4607	1411815459	001d60155b76	IPGLSAP	2437	WPA		-74
34148	4607	1411815459	f0292979fbc1		2437	WPA2		-71
34149	4607	1411815459	0019a9428771		2437	WPA2		-82
34150	4607	1411815459	3085a9377a0c	MobileLab	2412	WPA2		-72
34151	4607	1411815459	44add9719ae1		2437	WPA2		-80
34152	4607	1411815459	f41fc2223cce		10340	WPA2		-90
34153	4607	1411815459	0019a94298be	eduroam	5200	WPA-Enterprise		-86
34154	4607	1411815459	f0292979fbce		10340	WPA2		-89
34155	4607	1411815459	0019a942877e	eduroam	5220	WPA-Enterprise		-80
34156	4607	1411815459	0019a94298bf	feup.conferencias	5200	Open		-83
34157	4607	1411815459	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-80
34158	4607	1411815459	c8d7196a1293	oceansys_wifi_o	2452	Open		-72
34159	4607	1411815459	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-90
34160	4607	1411815459	0019a9428770	eduroam	2412	WPA-Enterprise		-77
34161	4607	1411815459	f0292979d96e	eduroam	5240	WPA-Enterprise		-89
34162	4607	1411815459	0019a942877f	feup.conferencias	5220	Open		-80
34163	4607	1411815459	586d8fb43c49	oceansys_wifi	2437	Open		-84
34164	4607	1411815459	f41fc222c4c1		2412	WPA2		-85
34165	4607	1411815459	001ee543e88b	LSTS	2462	Open		-85
34166	4607	1411815459	0019a94298b0	feup.conferencias	2462	Open		-78
34167	4607	1411815459	f0292979fbcf	eduroam	10340	WPA-Enterprise		-89
34168	4607	1411815459	90f652f613fc		10340	WPA2		-87
34169	4607	1411815459	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34170	4607	1411815459	0019a94298b1	eduroam	2462	WPA-Enterprise		-75
34171	4607	1411815459	f0292979ce4e		10360	WPA2		-95
34172	4607	1411815459	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34173	4607	1411815459	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-91
34174	4607	1411815459	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-75
34175	4607	1411815459	f0292979d960	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-78
34176	4607	1411815459	f0292979d96f	eduroam	10440	WPA-Enterprise		-88
34177	4607	1411815459	001839d437a9		2472	Open		-84
34178	4607	1411815459	0019a94297b0	feup.conferencias	2462	Open		-88
34179	4607	1411815459	f0292979fbc0	eduroam	2437	WPA-Enterprise		-67
34180	4607	1411815459	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-90
34181	4607	1411815461	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-74
34182	4607	1411815461	001d60155b76	IPGLSAP	2437	WPA		-74
34183	4607	1411815461	f0292979fbc1		2437	WPA2		-71
34184	4607	1411815461	0019a9428771		2437	WPA2		-76
34185	4607	1411815461	3085a9377a0c	MobileLab	2412	WPA2		-72
34186	4607	1411815461	44add9719ae1		2437	WPA2		-81
34187	4607	1411815461	f41fc2223cce		10340	WPA2		-90
34188	4607	1411815461	0019a94298be	eduroam	5200	WPA-Enterprise		-78
34189	4607	1411815461	f0292979fbce		10340	WPA2		-89
34190	4607	1411815461	0019a942877e	eduroam	5220	WPA-Enterprise		-88
34191	4607	1411815461	0019a94298bf	feup.conferencias	5200	Open		-79
34192	4607	1411815461	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-80
34193	4607	1411815461	c8d7196a1293	oceansys_wifi_o	2452	Open		-69
34194	4607	1411815461	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-88
34195	4607	1411815461	0019a9428770	eduroam	2412	WPA-Enterprise		-75
34196	4607	1411815461	f0292979d96e	eduroam	5240	WPA-Enterprise		-90
34197	4607	1411815461	0019a942877f	feup.conferencias	5220	Open		-86
34198	4607	1411815461	586d8fb43c49	oceansys_wifi	2437	Open		-82
34199	4607	1411815461	f41fc222c4c1		2412	WPA2		-85
34200	4607	1411815461	001ee543e88b	LSTS	2462	Open		-85
34201	4607	1411815461	0019a94298b0	feup.conferencias	2462	Open		-77
34202	4607	1411815461	f0292979fbcf	eduroam	10340	WPA-Enterprise		-88
34203	4607	1411815461	90f652f613fc		10340	WPA2		-87
34204	4607	1411815461	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34205	4607	1411815461	0019a94298b1	eduroam	2462	WPA-Enterprise		-76
34206	4607	1411815461	f0292979ce4e		10360	WPA2		-94
34207	4607	1411815461	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34208	4607	1411815461	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-91
34209	4607	1411815461	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-74
34210	4607	1411815461	f0292979d960	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-78
34211	4607	1411815461	f0292979d96f	eduroam	10440	WPA-Enterprise		-88
34212	4607	1411815461	001839d437a9		2472	Open		-84
34213	4607	1411815461	0019a94297b0	feup.conferencias	2462	Open		-88
34214	4607	1411815461	f0292979fbc0	eduroam	2437	WPA-Enterprise		-67
34215	4607	1411815461	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-90
34216	4607	1411815463	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-74
34217	4607	1411815463	001d60155b76	IPGLSAP	2437	WPA		-75
34218	4607	1411815463	f0292979fbc1		2437	WPA2		-71
34219	4607	1411815463	0019a9428771		2437	WPA2		-76
34220	4607	1411815463	3085a9377a0c	MobileLab	2412	WPA2		-71
34221	4607	1411815463	44add9719ae1		2437	WPA2		-81
34222	4607	1411815463	f41fc2223cce		10340	WPA2		-89
34223	4607	1411815463	0019a94298be	eduroam	5200	WPA-Enterprise		-78
34224	4607	1411815463	f0292979fbce		10340	WPA2		-89
34225	4607	1411815463	0019a942877e	eduroam	5220	WPA-Enterprise		-83
34226	4607	1411815463	0019a94298bf	feup.conferencias	5200	Open		-79
34227	4607	1411815463	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-80
34228	4607	1411815463	c8d7196a1293	oceansys_wifi_o	2452	Open		-73
34229	4607	1411815463	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-88
34230	4607	1411815463	0019a9428770	eduroam	2412	WPA-Enterprise		-75
34231	4607	1411815463	f0292979d96e	eduroam	5240	WPA-Enterprise		-90
34232	4607	1411815463	0019a942877f	feup.conferencias	5220	Open		-82
34233	4607	1411815463	586d8fb43c49	oceansys_wifi	2437	Open		-82
34234	4607	1411815463	f41fc222c4c1		2412	WPA2		-85
34235	4607	1411815463	001ee543e88b	LSTS	2462	Open		-85
34236	4607	1411815463	0019a94298b0	feup.conferencias	2462	Open		-79
34237	4607	1411815463	f0292979fbcf	eduroam	10340	WPA-Enterprise		-88
34238	4607	1411815463	90f652f613fc		10340	WPA2		-87
34239	4607	1411815463	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34240	4607	1411815463	0019a94298b1	eduroam	2462	WPA-Enterprise		-76
34241	4607	1411815463	f0292979ce4e		10360	WPA2		-94
34242	4607	1411815463	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34243	4607	1411815463	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-91
34244	4607	1411815463	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-74
34245	4607	1411815463	f0292979d96f	eduroam	10440	WPA-Enterprise		-88
34246	4607	1411815463	001839d437a9		2472	Open		-84
34247	4607	1411815463	0019a94297b0	feup.conferencias	2462	Open		-88
34248	4607	1411815463	f0292979fbc0	eduroam	2437	WPA-Enterprise		-67
34249	4607	1411815463	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-90
34250	4607	1411815464	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-74
34251	4607	1411815464	001d60155b76	IPGLSAP	2437	WPA		-79
34252	4607	1411815464	f0292979fbc1		2437	WPA2		-71
34253	4607	1411815464	0019a9428771		2437	WPA2		-76
34254	4607	1411815464	3085a9377a0c	MobileLab	2412	WPA2		-71
34255	4607	1411815464	44add9719ae1		2437	WPA2		-81
34256	4607	1411815464	f41fc2223cce		10340	WPA2		-89
34257	4607	1411815464	0019a94298be	eduroam	5200	WPA-Enterprise		-82
34258	4607	1411815464	f0292979fbce		10340	WPA2		-89
34259	4607	1411815464	0019a942877e	eduroam	5220	WPA-Enterprise		-83
34260	4607	1411815464	0019a94298bf	feup.conferencias	5200	Open		-82
34261	4607	1411815464	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-80
34262	4607	1411815464	c8d7196a1293	oceansys_wifi_o	2452	Open		-73
34263	4607	1411815464	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-88
34264	4607	1411815464	0019a9428770	eduroam	2412	WPA-Enterprise		-75
34265	4607	1411815464	f0292979d96e	eduroam	5240	WPA-Enterprise		-90
34266	4607	1411815464	0019a942877f	feup.conferencias	5220	Open		-82
34267	4607	1411815464	586d8fb43c49	oceansys_wifi	2437	Open		-82
34268	4607	1411815464	f41fc222c4c1		2412	WPA2		-85
34269	4607	1411815464	001ee543e88b	LSTS	2462	Open		-86
34270	4607	1411815464	0019a94298b0	feup.conferencias	2462	Open		-79
34271	4607	1411815464	f0292979fbcf	eduroam	10340	WPA-Enterprise		-88
34272	4607	1411815464	90f652f613fc		10340	WPA2		-87
34273	4607	1411815464	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34274	4607	1411815464	0019a94298b1	eduroam	2462	WPA-Enterprise		-78
34275	4607	1411815464	f0292979ce4e		10360	WPA2		-94
34276	4607	1411815464	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34277	4607	1411815464	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-91
34278	4607	1411815464	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-74
34279	4607	1411815464	f0292979d96f	eduroam	10440	WPA-Enterprise		-88
34280	4607	1411815464	f0292979fbc0	eduroam	2437	WPA-Enterprise		-67
34281	4607	1411815464	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-90
34282	4607	1411815466	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-73
34283	4607	1411815466	001d60155b76	IPGLSAP	2437	WPA		-75
34284	4607	1411815466	f0292979fbc1		2437	WPA2		-71
34285	4607	1411815466	0019a9428771		2437	WPA2		-75
34286	4607	1411815466	3085a9377a0c	MobileLab	2412	WPA2		-70
34287	4607	1411815466	44add9719ae1		2437	WPA2		-77
34288	4607	1411815466	f41fc2223cce		10340	WPA2		-89
34289	4607	1411815466	0019a94298be	eduroam	5200	WPA-Enterprise		-86
34290	4607	1411815466	f0292979fbce		10340	WPA2		-88
34291	4607	1411815466	0019a942877e	eduroam	5220	WPA-Enterprise		-79
34292	4607	1411815466	0019a94298bf	feup.conferencias	5200	Open		-85
34293	4607	1411815466	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-77
34294	4607	1411815466	c8d7196a1293	oceansys_wifi_o	2452	Open		-75
34295	4607	1411815466	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-87
34296	4607	1411815466	0019a9428770	eduroam	2412	WPA-Enterprise		-75
34297	4607	1411815466	f0292979d96e	eduroam	5240	WPA-Enterprise		-90
34298	4607	1411815466	0019a942877f	feup.conferencias	5220	Open		-81
34299	4607	1411815466	586d8fb43c49	oceansys_wifi	2437	Open		-82
34300	4607	1411815466	f41fc222c4c1		2412	WPA2		-85
34301	4607	1411815466	001ee543e88b	LSTS	2462	Open		-85
34302	4607	1411815466	0019a94298b0	feup.conferencias	2462	Open		-79
34303	4607	1411815466	f0292979fbcf	eduroam	10340	WPA-Enterprise		-86
34304	4607	1411815466	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34305	4607	1411815466	0019a94298b1	eduroam	2462	WPA-Enterprise		-75
34306	4607	1411815466	f0292979ce4e		10360	WPA2		-94
34307	4607	1411815466	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34308	4607	1411815466	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-74
34309	4607	1411815466	f0292979d96f	eduroam	10440	WPA-Enterprise		-89
34310	4607	1411815466	f0292979fbc0	eduroam	2437	WPA-Enterprise		-67
34311	4607	1411815466	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-90
34312	4607	1411815466	10feed502cbc	ieeehotspot	2442	WPA2		-84
34313	4607	1411815466	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-77
34314	4607	1411815467	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-75
34315	4607	1411815467	001d60155b76	IPGLSAP	2437	WPA		-75
34316	4607	1411815467	f0292979fbc1		2437	WPA2		-71
34317	4607	1411815467	0019a9428771		2437	WPA2		-77
34318	4607	1411815467	3085a9377a0c	MobileLab	2412	WPA2		-71
34319	4607	1411815467	44add9719ae1		2437	WPA2		-85
34320	4607	1411815467	f41fc2223cce		10340	WPA2		-89
34321	4607	1411815467	0019a94298be	eduroam	5200	WPA-Enterprise		-82
34322	4607	1411815467	f0292979fbce		10340	WPA2		-90
34323	4607	1411815467	0019a942877e	eduroam	5220	WPA-Enterprise		-84
34324	4607	1411815467	0019a94298bf	feup.conferencias	5200	Open		-81
34325	4607	1411815467	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-75
34326	4607	1411815467	c8d7196a1293	oceansys_wifi_o	2452	Open		-71
34327	4607	1411815467	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-88
34328	4607	1411815467	0019a9428770	eduroam	2412	WPA-Enterprise		-75
34329	4607	1411815467	f0292979d96e	eduroam	5240	WPA-Enterprise		-90
34330	4607	1411815467	0019a942877f	feup.conferencias	5220	Open		-81
34331	4607	1411815467	586d8fb43c49	oceansys_wifi	2437	Open		-82
34332	4607	1411815467	f41fc222c4c1		2412	WPA2		-85
34333	4607	1411815467	001ee543e88b	LSTS	2462	Open		-82
34334	4607	1411815467	0019a94298b0	feup.conferencias	2462	Open		-81
34335	4607	1411815467	f0292979fbcf	eduroam	10340	WPA-Enterprise		-86
34336	4607	1411815467	f41fc222c4c0	eduroam	2412	WPA-Enterprise		-85
34337	4607	1411815467	0019a94298b1	eduroam	2462	WPA-Enterprise		-79
34338	4607	1411815467	f0292979ce4e		10360	WPA2		-94
34339	4607	1411815467	f0292979ce4f	eduroam	10360	WPA-Enterprise		-93
34340	4607	1411815467	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-74
34341	4607	1411815467	f0292979d96f	eduroam	10440	WPA-Enterprise		-85
34342	4607	1411815467	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-90
34343	4607	1411815467	10feed502cbc	ieeehotspot	2442	WPA2		-84
34344	4607	1411815467	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-77
34345	4607	1411815467	90f652f613fc		10340	WPA2		-88
34346	4607	1411815467	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-84
34347	4607	1411815467	f0292979ce41		2462	WPA2		-86
34348	4607	1411815467	0cd9969d66f3	inescporto	2412	WPA-Enterprise		-87
34349	4607	1411815467	0cd9969d66f1	inescp-guest	2412	Open		-92
34350	4607	1411815469	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-75
34351	4607	1411815469	001d60155b76	IPGLSAP	2437	WPA		-75
34352	4607	1411815469	f0292979fbc1		2437	WPA2		-71
34353	4607	1411815469	0019a9428771		2437	WPA2		-77
34354	4607	1411815469	3085a9377a0c	MobileLab	2412	WPA2		-71
34355	4607	1411815469	44add9719ae1		2437	WPA2		-83
34356	4607	1411815469	f41fc2223cce		10340	WPA2		-89
34357	4607	1411815469	0019a94298be	eduroam	5200	WPA-Enterprise		-82
34358	4607	1411815469	f0292979fbce		10340	WPA2		-92
34359	4607	1411815469	0019a942877e	eduroam	5220	WPA-Enterprise		-84
34360	4607	1411815469	0019a94298bf	feup.conferencias	5200	Open		-81
34361	4607	1411815469	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-75
