systime	sender_id	rssi
000088.597	1	-86
000088.607	4	-46
000088.618	1	-85
000088.630	4	-47
000088.634	2	-43
000088.639	1	-84
000088.651	4	-48
000088.656	2	-41
000088.660	1	-78
000088.672	4	-46
000088.677	2	-40
000088.682	1	-79
000088.701	2	-41
000088.706	1	-85
000088.715	4	-47
000088.719	2	-43
000088.729	1	-86
000088.738	4	-46
000088.742	2	-42
000088.747	1	-83
000088.759	4	-47
000088.764	2	-42
000088.769	1	-84
000088.785	2	-38
000088.790	1	-88
000088.800	4	-47
000088.811	1	-89
000088.821	4	-46
000088.829	2	-39
000088.834	1	-87
000088.843	4	-46
000088.857	1	-86
000088.866	4	-47
000088.871	2	-42
000088.875	1	-84
000088.887	4	-46
000088.892	2	-42
000088.896	1	-83
000088.914	2	-41
000088.918	1	-86
000088.928	4	-47
000088.950	4	-47
000088.957	2	-43
000088.962	1	-82
000088.970	4	-46
000088.985	1	-87
000088.994	4	-48
000088.998	2	-42
000089.003	1	-81
000089.015	4	-48
000089.020	2	-43
000089.024	1	-81
000089.039	4	-45
000089.044	2	-44
000089.048	1	-82
000089.065	2	-42
000089.070	1	-83
000089.079	4	-47
000089.100	4	-48
000089.107	2	-44
000089.113	1	-84
000089.122	4	-48
000089.149	2	-44
000089.154	1	-84
000089.163	4	-47
000089.185	4	-46
000089.191	2	-44
000089.196	1	-81
000089.206	4	-46
000089.233	2	-43
000089.237	1	-85
000089.248	4	-47
000089.254	2	-43
000089.259	1	-84
000089.280	1	-86
000089.291	4	-46
000089.296	2	-42
000089.301	1	-86
000089.322	1	-86
000089.333	4	-47
000089.338	2	-43
000089.343	1	-90
000089.359	2	-43
000089.364	1	-89
000089.375	4	-46
000089.385	1	-90
000089.401	2	-44
000089.406	1	-89
000089.417	4	-47
000089.427	1	-90
000089.444	2	-43
000089.448	1	-83
000089.459	4	-46
000089.471	1	-89
000089.480	4	-45
000089.485	2	-43
000089.490	1	-83
000089.501	4	-46
000089.511	1	-90
000089.522	4	-46
000089.527	2	-42
000089.532	1	-80
000089.543	4	-47
000089.553	1	-86
000089.564	4	-46
000089.572	2	-42
000089.576	1	-86
000089.586	4	-45
000089.599	1	-85
000089.609	4	-47
000089.613	2	-42
000089.618	1	-90
000089.629	4	-48
000089.639	1	-88
000089.650	4	-47
000089.655	2	-44
000089.660	1	-85
000089.671	4	-46
000089.681	1	-93
000089.692	4	-48
000089.700	2	-47
000089.705	1	-84
000089.714	4	-47
000089.719	2	-42
000089.735	4	-47
000089.740	2	-44
000089.746	1	-89
000089.757	4	-46
000089.762	2	-43
000089.767	1	-85
000089.783	2	-46
000089.788	1	-90
000089.799	4	-46
000089.809	1	-84
000089.828	2	-44
000089.832	1	-85
000089.842	4	-47
000089.856	1	-87
000089.865	4	-47
000089.869	2	-42
000089.874	1	-83
000089.885	4	-47
000089.890	2	-43
000089.895	1	-86
000089.910	4	-46
000089.914	2	-44
000089.919	1	-90
000089.931	4	-47
000089.936	2	-43
000089.940	1	-91
000089.957	2	-47
000089.962	1	-88
000089.973	4	-47
000089.999	2	-47
000090.004	1	-88
000090.015	4	-46
000090.041	2	-44
000090.046	1	-82
000090.057	4	-45
000090.084	2	-44
000090.088	1	-89
000090.098	4	-46
000090.112	1	-86
000090.121	4	-45
000090.125	2	-44
000090.130	1	-87
000090.142	4	-48
000090.147	2	-44
000090.151	1	-92
000090.168	2	-43
000090.173	1	-89
000090.183	4	-46
000090.194	1	-87
000090.205	4	-45
000090.212	2	-42
000090.216	1	-89
000090.231	2	-43
000090.240	1	-86
000090.249	4	-48
000090.253	2	-44
000090.258	1	-84
000090.270	4	-46
000090.275	2	-43
000090.279	1	-88
000090.296	2	-45
000090.301	1	-86
000090.311	4	-48
000090.332	4	-46
000090.340	2	-43
000090.344	1	-86
000090.354	4	-48
000090.368	1	-87
000090.377	4	-44
000090.382	2	-44
000090.387	1	-88
000090.403	2	-44
000090.408	1	-82
000090.418	4	-49
000090.439	4	-46
000090.445	2	-44
000090.450	1	-89
000090.460	4	-48
000090.471	1	-85
000090.481	4	-45
000090.487	2	-45
000090.492	1	-84
000090.502	4	-47
000090.513	1	-86
000090.525	4	-46
000090.529	2	-44
000090.534	1	-91
000090.546	4	-48
000090.551	2	-44
000090.555	1	-90
000090.573	2	-44
000090.577	1	-88
000090.588	4	-45
000090.598	1	-88
000090.614	2	-43
000090.619	1	-87
000090.630	4	-48
000090.640	1	-90
000090.656	2	-43
000090.661	1	-83
000090.672	4	-45
000090.682	1	-81
000090.699	2	-45
000090.703	1	-86
000090.714	4	-45
000090.726	1	-85
000090.735	4	-48
000090.740	2	-43
000090.745	1	-84
000090.756	4	-49
000090.766	1	-90
000090.781	4	-46
000090.785	2	-43
000090.790	1	-89
000090.802	4	-47
000090.807	2	-43
000090.812	1	-90
000090.833	1	-90
000090.844	4	-50
000090.849	2	-44
000090.854	1	-88
000090.870	2	-45
000090.875	1	-90
000090.886	4	-46
000090.896	1	-86
000090.912	2	-43
000090.917	1	-89
000090.928	4	-46
000090.938	1	-88
000090.955	2	-44
000090.959	1	-85
000090.970	4	-46
000090.982	1	-88
000090.991	4	-48
000090.996	2	-44
000091.013	4	-47
000091.018	2	-44
000091.023	1	-91
000091.039	2	-43
000091.044	1	-88
000091.055	4	-46
000091.065	1	-87
000091.083	2	-44
000091.097	4	-46
000091.110	1	-89
000091.119	4	-47
000091.124	2	-44
000091.141	4	-48
000091.146	2	-44
000091.151	1	-89
000091.167	2	-44
000091.172	1	-89
000091.182	4	-47
000091.191	2	-44
000091.204	4	-48
000091.212	2	-45
000091.217	1	-88
000091.226	4	-46
000091.239	1	-89
000091.247	4	-48
000091.254	2	-44
000091.259	1	-88
000091.269	4	-46
000091.280	1	-86
000091.296	2	-46
000091.301	1	-89
000091.310	4	-46
000091.322	1	-87
000091.332	4	-47
000091.339	2	-44
000091.343	1	-82
000091.367	1	-84
000091.376	4	-46
000091.380	2	-44
000091.385	1	-87
000091.396	4	-47
000091.406	1	-87
000091.417	4	-47
000091.422	2	-44
000091.427	1	-88
000091.438	4	-50
000091.448	1	-83
000091.460	4	-48
000091.467	2	-45
000091.471	1	-82
000091.486	2	-44
000091.491	1	-88
000091.501	4	-47
000091.512	1	-90
000091.523	4	-49
000091.528	2	-44
000091.533	1	-86
000091.545	4	-46
000091.550	2	-43
000091.554	1	-86
000091.571	2	-45
000091.576	1	-90
000091.587	4	-46
000091.597	1	-89
000091.613	2	-44
000091.618	1	-87
000091.630	4	-48
000091.639	1	-89
000091.655	2	-43
000091.660	1	-90
000091.671	4	-46
000091.697	2	-43
000091.702	1	-87
000091.713	4	-47
000091.725	1	-81
000091.735	4	-46
000091.739	2	-43
000091.755	4	-45
000091.780	4	-47
000091.784	2	-44
000091.789	1	-89
000091.801	4	-47
000091.806	2	-43
000091.810	1	-89
000091.827	2	-44
000091.832	1	-87
000091.843	4	-46
000091.853	1	-88
000091.869	2	-42
000091.874	1	-83
000091.885	4	-45
000091.895	1	-90
000091.911	2	-43
000091.916	1	-90
000091.927	4	-46
000091.932	2	-45
000091.937	1	-87
000091.953	2	-43
000091.959	1	-86
000091.969	4	-48
000091.974	2	-43
000091.981	1	-88
000091.995	2	-43
000092.000	1	-90
000092.011	4	-47
000092.021	1	-85
000092.036	4	-46
000092.040	2	-43
000092.045	1	-81
000092.057	4	-47
000092.078	4	-50
000092.083	2	-45
000092.087	1	-87
000092.107	2	-43
000092.111	1	-90
000092.120	4	-47
000092.128	1	-86
000092.146	2	-44
000092.164	4	-48
000092.168	2	-45
000092.173	1	-86
000092.185	4	-46
000092.207	4	-46
000092.212	2	-43
000092.216	1	-87
000092.228	4	-48
000092.235	2	-44
000092.240	1	-88
000092.250	4	-48
000092.255	2	-44
000092.263	1	-85
000092.272	4	-46
000092.276	2	-43
000092.281	1	-87
000092.298	2	-43
000092.303	1	-91
000092.314	4	-48
000092.340	2	-45
000092.344	1	-86
000092.356	4	-48
000092.365	1	-89
000092.382	2	-44
000092.387	1	-89
000092.397	4	-46
000092.403	2	-42
000092.408	1	-86
000092.420	4	-46
000092.425	2	-43
000092.441	4	-48
000092.446	2	-43
000092.451	1	-88
000092.463	4	-46
000092.468	2	-43
000092.473	1	-82
000092.492	2	-44
000092.496	1	-81
000092.505	4	-47
000092.519	1	-84
000092.528	4	-48
000092.533	2	-46
000092.538	1	-91
000092.550	4	-46
000092.554	2	-44
000092.559	1	-91
000092.573	4	-48
000092.578	2	-44
000092.583	1	-86
000092.595	4	-47
000092.600	2	-43
000092.604	1	-85
000092.616	4	-46
000092.621	2	-43
000092.625	1	-79
000092.645	2	-44
000092.650	1	-85
000092.659	4	-45
000092.663	2	-44
000092.673	1	-89
000092.682	4	-48
000092.687	2	-44
000092.691	1	-82
000092.708	2	-43
000092.713	1	-80
000092.723	4	-47
000092.730	2	-40
000092.735	1	-81
000092.744	4	-47
000092.751	2	-44
000092.756	1	-83
000092.766	4	-48
000092.773	2	-43
000092.778	1	-90
000092.788	4	-47
000092.801	1	-89
000092.810	4	-47
000092.815	2	-44
000092.820	1	-84
000092.831	4	-47
000092.836	2	-43
000092.841	1	-88
000092.857	2	-45
000092.862	1	-89
000092.872	4	-47
000092.879	2	-44
000092.883	1	-86
000092.893	4	-47
000092.901	2	-44
000092.906	1	-87
000092.915	4	-47
000092.929	1	-88
000092.938	4	-47
000092.942	2	-43
000092.947	1	-86
000092.968	1	-86
000092.980	4	-47
000092.985	2	-43
000092.989	1	-81
000093.000	4	-48
000093.006	2	-44
000093.011	1	-85
000093.021	4	-48
000093.029	2	-44
000093.034	1	-85
000093.043	4	-48
000093.050	2	-45
000093.057	1	-83
000093.066	4	-48
000093.071	2	-44
000093.075	1	-82
000093.093	2	-44
000093.098	1	-83
000093.107	4	-48
000093.114	2	-46
000093.119	1	-88
000093.128	4	-49
000093.149	4	-47
000093.157	2	-44
000093.162	1	-82
000093.171	4	-48
000093.185	1	-80
000093.194	4	-47
000093.198	2	-42
000093.203	1	-80
000093.220	2	-44
000093.225	1	-83
000093.235	4	-48
000093.256	4	-47
000093.262	2	-44
000093.267	1	-85
000093.277	4	-47
000093.298	4	-47
000093.304	2	-45
000093.309	1	-83
000093.320	4	-48
000093.342	4	-48
000093.347	2	-44
000093.351	1	-81
000093.363	4	-47
000093.368	2	-45
000093.372	1	-80
000093.389	2	-44
000093.394	1	-83
000093.405	4	-46
000093.415	1	-87
000093.431	2	-44
000093.436	1	-86
000093.447	4	-48
000093.453	2	-44
000093.458	1	-83
000093.479	1	-81
000093.491	4	-48
000093.496	2	-44
000093.500	1	-80
000093.513	4	-48
000093.518	2	-44
000093.522	1	-80
000093.541	2	-44
000093.546	1	-83
000093.555	4	-47
000093.569	1	-84
000093.578	4	-48
000093.583	2	-44
000093.588	1	-84
000093.599	4	-47
000093.604	2	-45
000093.609	1	-83
000093.621	4	-47
000093.630	1	-79
000093.641	4	-47
000093.646	2	-43
000093.651	1	-78
000093.662	4	-48
000093.672	1	-78
000093.683	4	-48
000093.688	2	-44
000093.693	1	-78
000093.704	4	-47
000093.709	2	-44
000093.714	1	-81
000093.726	4	-48
000093.731	2	-44
000093.735	1	-85
000093.747	4	-48
000093.752	2	-44
000093.757	1	-86
000093.769	4	-47
000093.774	2	-44
000093.779	1	-84
000093.797	2	-44
000093.802	1	-80
000093.811	4	-47
000093.825	1	-80
000093.834	4	-47
000093.839	2	-44
000093.844	1	-80
000093.855	4	-48
000093.860	2	-44
000093.865	1	-79
000093.880	4	-43
000093.884	2	-44
000093.889	1	-80
000093.909	1	-85
000093.919	4	-47
000093.926	2	-44
000093.931	1	-84
000093.961	4	-48
000093.968	2	-45
000093.973	1	-82
000094.003	4	-48
000094.010	2	-44
000094.015	1	-79
000094.045	4	-48
000094.053	2	-43
000094.058	1	-80
000094.067	4	-47
000094.088	4	-46
000094.094	2	-44
000094.099	1	-84
000094.110	4	-47
000094.120	1	-89
000094.135	2	-44
000094.142	1	-89
000094.152	4	-47
000094.157	2	-44
000094.162	1	-90
000094.178	2	-43
000094.184	1	-87
000094.194	4	-45
000094.204	1	-82
000094.220	2	-44
000094.225	1	-84
000094.238	4	-47
000094.243	2	-44
000094.247	1	-82
000094.264	2	-46
000094.269	1	-82
000094.278	4	-47
000094.290	1	-84
000094.306	2	-44
000094.312	1	-81
000094.321	4	-47
000094.332	1	-81
000094.342	4	-48
000094.348	2	-45
000094.353	1	-82
000094.374	1	-83
000094.383	4	-47
000094.390	2	-44
000094.395	1	-85
000094.404	4	-46
000094.416	1	-88
000094.425	4	-46
000094.432	2	-41
000094.440	1	-88
000094.449	4	-47
000094.454	2	-41
000094.458	1	-86
000094.470	4	-46
000094.475	2	-44
000094.480	1	-84
000094.494	4	-46
000094.499	2	-45
000094.503	1	-86
000094.515	4	-46
000094.520	2	-44
000094.525	1	-88
000094.537	4	-46
000094.542	2	-44
000094.547	1	-88
000094.559	4	-46
000094.566	2	-43
000094.571	1	-86
000094.580	4	-47
000094.593	1	-86
000094.602	4	-46
000094.607	2	-45
000094.612	1	-89
000094.623	4	-45
000094.633	1	-86
000094.644	4	-47
000094.649	2	-45
000094.654	1	-84
000094.665	4	-47
000094.675	1	-84
000094.686	4	-46
000094.694	2	-44
000094.698	1	-84
000094.707	4	-47
000094.717	1	-86
000094.728	4	-47
000094.733	2	-45
000094.738	1	-85
000094.750	4	-47
000094.755	2	-44
000094.760	1	-81
000094.772	4	-45
000094.776	2	-44
000094.781	1	-83
000094.793	4	-47
000094.798	2	-44
000094.802	1	-86
000094.814	4	-46
000094.822	2	-45
000094.826	1	-82
000094.835	4	-47
000094.840	2	-45
000094.849	1	-81
000094.858	4	-46
000094.863	2	-45
000094.868	1	-85
000094.880	4	-48
000094.885	2	-44
000094.889	1	-83
000094.906	2	-44
000094.911	1	-83
000094.922	4	-47
000094.950	2	-45
000094.954	1	-86
000094.964	4	-48
000094.978	1	-84
000094.986	4	-48
000094.991	2	-44
000094.996	1	-89
000095.008	4	-47
000095.013	2	-44
000095.017	1	-89
000095.034	2	-45
000095.039	1	-83
000095.049	4	-47
000095.071	4	-46
000095.078	2	-42
000095.082	1	-85
000095.097	2	-41
000095.106	1	-85
000095.115	4	-46
000095.119	2	-44
000095.124	1	-85
000095.135	4	-47
000095.140	2	-45
000095.145	1	-87
000095.160	4	-46
000095.165	2	-44
000095.186	2	-44
000095.191	1	-91
000095.200	4	-46
000095.221	4	-46
000095.228	2	-45
000095.234	1	-85
000095.243	4	-47
000095.254	1	-87
000095.263	4	-47
000095.269	2	-45
000095.275	1	-88
000095.288	4	-46
000095.293	2	-45
000095.297	1	-86
000095.314	2	-45
000095.319	1	-90
000095.328	4	-46
000095.349	4	-48
000095.356	2	-45
000095.362	1	-88
000095.371	4	-46
000095.382	1	-84
000095.391	4	-47
000095.398	2	-45
000095.403	1	-88
000095.416	4	-47
000095.421	2	-44
000095.426	1	-84
000095.442	2	-46
000095.447	1	-82
000095.456	4	-47
000095.468	1	-88
000095.478	4	-47
000095.484	2	-45
000095.490	1	-85
000095.499	4	-47
000095.510	1	-86
000095.520	4	-47
000095.526	2	-43
000095.531	1	-86
000095.544	4	-46
000095.549	2	-45
000095.554	1	-86
000095.566	4	-46
000095.570	2	-46
000095.575	1	-88
000095.587	4	-47
000095.592	2	-44
000095.616	2	-44
000095.620	1	-91
000095.629	4	-48
000095.643	1	-90
000095.652	4	-45
000095.657	2	-41
000095.662	1	-89
000095.673	4	-46
000095.683	1	-88
000095.695	4	-47
000095.699	2	-45
000095.704	1	-90
000095.715	4	-47
000095.725	1	-88
000095.736	4	-45
000095.744	2	-45
000095.749	1	-82
000095.758	4	-47
000095.762	2	-45
000095.771	1	-82
000095.781	4	-47
000095.785	2	-45
000095.790	1	-80
000095.801	4	-47
000095.806	2	-46
000095.811	1	-79
000095.822	4	-47
000095.828	2	-44
000095.833	1	-77
000095.843	4	-46
000095.854	1	-77
000095.865	4	-47
000095.872	2	-45
000095.877	1	-76
000095.891	2	-45
000095.899	1	-79
000095.908	4	-49
000095.913	2	-44
000095.918	1	-78
000095.930	4	-48
000095.935	2	-41
000095.940	1	-76
000095.956	2	-44
000095.961	1	-76
000095.972	4	-48
000095.982	1	-75
000096.000	2	-45
000096.005	1	-76
000096.013	4	-46
000096.028	1	-76
000096.036	4	-47
000096.041	2	-45
000096.046	1	-76
000096.058	4	-46
000096.063	2	-45
000096.068	1	-76
000096.082	4	-45
000096.087	2	-45
000096.091	1	-75
000096.103	4	-47
000096.108	2	-45
000096.113	1	-75
000096.129	2	-45
000096.134	1	-76
000096.145	4	-47
000096.156	1	-75
000096.171	2	-44
000096.176	1	-75
000096.187	4	-47
000096.197	1	-75
000096.213	2	-44
000096.218	1	-76
000096.229	4	-48
000096.239	1	-75
000096.256	2	-44
000096.261	1	-77
000096.271	4	-46
000096.297	2	-45
000096.302	1	-82
000096.313	4	-47
000096.323	1	-87
000096.339	2	-45
000096.344	1	-82
000096.355	4	-48
000096.365	1	-77
000096.384	2	-45
000096.389	1	-77
000096.398	4	-46
000096.403	2	-44
000096.419	4	-49
000096.424	2	-45
000096.430	1	-77
000096.445	2	-44
000096.451	1	-77
000096.462	4	-45
000096.467	2	-44
000096.472	1	-78
000096.488	2	-44
000096.493	1	-75
000096.504	4	-47
000096.514	1	-74
000096.530	2	-45
000096.535	1	-76
000096.546	4	-48
000096.551	2	-46
000096.556	1	-76
000096.572	2	-45
000096.577	1	-75
000096.588	4	-48
000096.598	1	-77
000096.614	2	-44
000096.619	1	-79
000096.630	4	-47
000096.642	1	-79
000096.651	4	-49
000096.656	2	-46
000096.661	1	-80
000096.672	4	-46
000096.682	1	-84
000096.693	4	-48
000096.698	2	-45
000096.703	1	-82
000096.714	4	-47
000096.724	1	-89
000096.735	4	-48
000096.743	2	-45
000096.747	1	-90
000096.757	4	-46
000096.770	1	-82
000096.779	4	-47
000096.784	2	-44
000096.789	1	-83
000096.800	4	-45
000096.810	1	-80
000096.821	4	-48
000096.826	2	-45
000096.831	1	-77
000096.842	4	-47
000096.847	2	-45
000096.852	1	-78
000096.864	4	-49
000096.871	2	-45
000096.875	1	-82
000096.890	2	-46
000096.898	1	-80
000096.907	4	-48
000096.912	2	-45
000096.917	1	-81
000096.934	2	-45
000096.938	1	-81
000096.949	4	-47
000096.955	2	-46
000096.961	1	-86
000096.982	1	-79
000096.991	4	-46
000096.999	2	-45
000097.003	1	-81
000097.012	4	-47
000097.018	2	-46
000097.026	1	-77
000097.035	4	-48
000097.040	2	-45
000097.061	2	-45
000097.066	1	-79
000097.077	4	-47
000097.087	1	-83
000097.103	2	-47
000097.108	1	-84
000097.119	4	-50
000097.129	1	-82
000097.145	2	-47
000097.150	1	-85
000097.161	4	-48
000097.171	1	-85
000097.183	4	-48
000097.188	2	-45
000097.192	1	-85
000097.205	4	-48
000097.210	2	-45
000097.214	1	-81
000097.227	4	-48
000097.232	2	-46
000097.236	1	-78
000097.255	2	-46
000097.259	1	-77
000097.269	4	-48
000097.282	1	-78
000097.291	4	-49
000097.296	2	-46
000097.301	1	-79
000097.313	4	-49
000097.318	2	-47
000097.322	1	-75
000097.339	2	-46
000097.344	1	-75
000097.355	4	-48
000097.383	2	-46
000097.388	1	-76
000097.397	4	-49
000097.410	1	-76
000097.420	4	-48
000097.425	2	-45
000097.429	1	-77
000097.440	4	-47
000097.446	2	-46
000097.451	1	-78
000097.461	4	-49
000097.472	1	-81
000097.482	4	-48
000097.488	2	-47
000097.493	1	-83
000097.503	4	-48
000097.514	1	-82
000097.524	4	-46
000097.530	2	-46
000097.535	1	-85
000097.545	4	-49
000097.556	1	-88
000097.567	4	-48
000097.572	2	-45
000097.577	1	-86
000097.589	4	-49
000097.598	1	-81
000097.610	4	-49
000097.615	2	-46
000097.620	1	-79
000097.639	2	-45
000097.644	1	-77
000097.653	4	-47
000097.667	1	-77
000097.676	4	-49
000097.680	2	-46
000097.685	1	-77
000097.696	4	-50
000097.706	1	-76
000097.717	4	-46
000097.722	2	-47
000097.727	1	-77
000097.738	4	-49
000097.748	1	-78
000097.759	4	-50
000097.767	2	-46
000097.772	1	-77
000097.781	4	-47
000097.786	2	-46
000097.795	1	-78
000097.804	4	-42
000097.809	2	-47
000097.813	1	-76
000097.830	2	-46
000097.835	1	-79
000097.845	4	-51
000097.866	4	-49
000097.872	2	-46
000097.877	1	-84
000097.887	4	-47
000097.908	4	-49
000097.914	2	-46
000097.919	1	-81
000097.929	4	-49
000097.951	4	-50
000097.956	2	-48
000097.961	1	-77
000097.973	4	-50
000097.977	2	-47
000097.982	1	-79
000097.999	2	-47
000098.004	1	-79
000098.015	4	-48
000098.041	2	-46
000098.046	1	-78
000098.057	4	-48
000098.084	2	-48
000098.088	1	-83
000098.099	4	-48
000098.106	2	-47
000098.111	1	-81
000098.127	2	-47
000098.132	1	-83
000098.141	4	-48
000098.169	2	-48
000098.174	1	-81
000098.183	4	-47
000098.211	2	-47
000098.216	1	-83
000098.225	4	-49
000098.254	2	-47
000098.258	1	-77
000098.267	4	-49
000098.281	1	-80
000098.290	4	-48
000098.295	2	-47
000098.300	1	-76
000098.311	4	-48
000098.316	2	-46
000098.321	1	-77
000098.336	4	-47
000098.340	2	-47
000098.345	1	-77
000098.375	4	-47
000098.382	2	-47
000098.387	1	-82
000098.396	4	-49
000098.409	1	-80
000098.419	4	-48
000098.424	2	-47
000098.429	1	-84
000098.439	4	-49
000098.445	2	-47
000098.450	1	-89
000098.460	4	-48
000098.471	1	-87
000098.481	4	-50
000098.487	2	-47
000098.492	1	-89
000098.502	4	-50
000098.513	1	-85
000098.523	4	-49
000098.529	2	-47
000098.534	1	-83
000098.544	4	-49
000098.555	1	-83
000098.566	4	-47
000098.571	2	-45
000098.576	1	-82
000098.588	4	-50
000098.592	2	-47
000098.597	1	-79
000098.609	4	-49
000098.614	2	-46
000098.619	1	-83
000098.638	2	-47
000098.642	1	-83
000098.652	4	-51
000098.665	1	-85
000098.675	4	-49
000098.679	2	-47
000098.684	1	-79
000098.695	4	-48
000098.701	2	-46
000098.706	1	-78
000098.716	4	-49
000098.727	1	-78
000098.737	4	-49
000098.743	2	-44
000098.748	1	-79
000098.758	4	-50
000098.769	1	-84
000098.779	4	-49
000098.785	2	-46
000098.790	1	-85
000098.800	4	-49
000098.806	2	-47
000098.811	1	-82
000098.822	4	-47
000098.828	2	-48
000098.833	1	-84
000098.844	4	-51
000098.854	1	-86
000098.865	4	-48
000098.870	2	-45
000098.875	1	-84
000098.894	2	-45
000098.898	1	-82
000098.907	4	-49
000098.921	1	-81
000098.930	4	-48
000098.935	2	-45
000098.940	1	-80
000098.952	4	-48
000098.957	2	-47
000098.962	1	-82
000098.976	4	-50
000098.980	2	-47
000098.985	1	-84
000098.996	4	-48
000099.002	2	-48
000099.007	1	-87
000099.018	4	-49
000099.039	4	-50
000099.044	2	-47
000099.050	1	-80
000099.061	4	-49
000099.066	2	-46
000099.070	1	-81
000099.087	2	-46
000099.092	1	-79
000099.104	4	-49
000099.108	2	-47
000099.125	4	-48
000099.130	2	-47
000099.134	1	-79
000099.151	2	-46
000099.156	1	-79
000099.167	4	-48
000099.176	2	-46
000099.180	1	-78
000099.189	4	-49
000099.195	2	-46
000099.203	1	-81
000099.212	4	-49
000099.217	2	-45
000099.238	2	-46
000099.243	1	-82
000099.254	4	-49
000099.264	1	-84
000099.280	2	-48
000099.285	1	-81
000099.296	4	-48
000099.306	1	-81
000099.322	2	-45
000099.327	1	-83
000099.338	4	-49
000099.348	1	-85
000099.364	2	-46
000099.369	1	-84
000099.381	4	-48
000099.386	2	-47
000099.390	1	-81
000099.407	2	-46
000099.412	1	-80
000099.422	4	-49
000099.428	2	-46
000099.434	1	-80
000099.443	4	-50
000099.449	2	-47
000099.454	1	-78
000099.464	4	-48
000099.471	2	-43
000099.476	1	-79
000099.488	4	-48
000099.493	2	-47
000099.497	1	-79
000099.509	4	-49
000099.514	2	-46
000099.519	1	-79
000099.531	4	-49
000099.536	2	-45
000099.541	1	-77
000099.560	2	-46
000099.564	1	-78
000099.573	4	-48
000099.579	2	-46
000099.587	1	-79
000099.596	4	-50
000099.601	2	-46
000099.606	1	-78
000099.617	4	-49
000099.627	1	-76
000099.638	4	-50
000099.643	2	-47
000099.648	1	-77
000099.659	4	-49
000099.669	1	-79
000099.680	4	-49
000099.688	2	-46
000099.692	1	-81
000099.701	4	-50
000099.715	1	-80
000099.724	4	-49
000099.729	2	-47
000099.734	1	-79
000099.745	4	-51
000099.755	1	-81
000099.766	4	-49
000099.771	2	-46
000099.776	1	-80
000099.787	4	-47
000099.792	2	-46
000099.797	1	-79
000099.808	4	-50
000099.818	1	-79
000099.829	4	-49
000099.834	2	-45
000099.839	1	-80
000099.850	4	-48
000099.860	1	-82
000099.872	4	-50
000099.877	2	-47
000099.881	1	-78
000099.893	4	-49
000099.898	2	-46
