systime	gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1411814414.84699	1411814414.00	41.145250	-8.616017	116.4	4.861	57.5900	0.9	1.3	1.6
1411814415.82748	1411814415.00	41.145273	-8.615968	116.5	4.851	58.3900	0.9	1.3	1.6
1411814416.85915	1411814416.00	41.145298	-8.615918	116.5	5.011	58.0600	0.9	1.3	1.6
1411814418.80810	1411814417.00	41.145323	-8.615867	116.3	5.304	58.3400	0.9	1.3	1.6
1411814419.82204	1411814419.00	41.145378	-8.615757	115.9	5.139	58.6900	0.9	1.3	1.6
1411814420.88314	1411814420.00	41.145402	-8.615708	115.6	4.393	58.0500	0.9	1.3	1.6
1411814421.83874	1411814421.00	41.145423	-8.615667	115.1	4.260	57.9100	0.9	1.3	1.6
1411814423.86229	1411814423.00	41.145470	-8.615563	114.9	5.674	60.3000	0.9	1.3	1.6
1411814424.86054	1411814424.00	41.145493	-8.615505	114.8	5.525	64.5400	0.9	1.3	1.6
1411814425.83341	1411814425.00	41.145517	-8.615447	114.5	5.201	62.6500	0.9	1.3	1.6
1411814426.83698	1411814426.00	41.145538	-8.615393	114.1	5.026	66.1300	0.9	1.3	1.6
1411814428.82006	1411814428.00	41.145580	-8.615280	113.4	5.330	65.7000	0.9	1.3	1.6
1411814429.83443	1411814429.00	41.145603	-8.615218	113.0	5.890	65.5300	0.9	1.3	1.6
1411814430.86823	1411814430.00	41.145628	-8.615153	112.7	6.040	66.6600	0.9	1.3	1.6
1411814431.85272	1411814431.00	41.145655	-8.615085	112.4	6.405	64.5800	0.9	1.3	1.6
1411814433.82715	1411814433.00	41.145708	-8.614952	111.5	6.086	61.3700	0.9	1.3	1.6
1411814434.85892	1411814434.00	41.145735	-8.614893	110.9	4.903	61.9700	0.9	1.3	1.6
1411814435.84151	1411814435.00	41.145757	-8.614850	110.4	3.658	59.6000	0.9	1.3	1.6
1411814436.84561	1411814436.00	41.145775	-8.614820	109.8	2.289	53.5200	0.9	1.3	1.6
1411814438.81036	1411814438.00	41.145792	-8.614805	109.1	0.051	133.5100	0.9	1.3	1.6
1411814439.83150	1411814439.00	41.145795	-8.614805	108.9	0.103	153.9000	0.9	1.3	1.6
1411814440.84713	1411814440.00	41.145800	-8.614805	108.7	0.072	25.7200	0.9	1.3	1.6
1411814441.85731	1411814441.00	41.145805	-8.614805	108.4	0.123	9.7900	0.9	1.3	1.6
1411814443.81542	1411814442.00	41.145810	-8.614807	108.0	0.139	6.6500	0.9	1.3	1.6
1411814444.80664	1411814444.00	41.145818	-8.614807	107.8	0.046	130.3400	0.9	1.3	1.6
1411814445.82362	1411814445.00	41.145822	-8.614807	107.6	0.031	104.0700	0.9	1.3	1.6
1411814446.82367	1411814446.00	41.145825	-8.614808	107.4	0.062	139.7100	0.9	1.3	1.6
1411814448.78514	1411814447.00	41.145827	-8.614808	107.0	0.036	116.4000	0.9	1.3	1.6
1411814449.85048	1411814449.00	41.145832	-8.614808	106.8	0.031	105.5600	0.9	1.3	1.6
1411814450.85131	1411814450.00	41.145835	-8.614808	106.6	0.062	76.0900	0.9	1.3	1.6
1411814451.84201	1411814451.00	41.145838	-8.614807	106.5	0.514	70.3100	0.9	1.3	1.6
1411814453.26493	1411814452.00	41.145847	-8.614793	106.2	2.022	66.7600	0.9	1.3	1.6
1411814453.81676	1411814453.00	41.145860	-8.614762	105.8	4.023	65.3400	0.9	1.3	1.6
1411814454.80697	1411814454.00	41.145878	-8.614710	105.4	5.268	66.1100	0.9	1.3	1.6
1411814455.83775	1411814455.00	41.145898	-8.614645	104.8	6.724	66.5100	0.9	1.3	1.6
1411814456.84064	1411814456.00	41.145923	-8.614567	104.2	7.547	65.5200	0.9	1.3	1.6
1411814458.83932	1411814458.00	41.145990	-8.614393	102.1	8.524	63.4800	0.9	1.3	1.6
1411814459.84275	1411814459.00	41.146022	-8.614305	100.8	8.267	61.6500	0.9	1.3	1.6
1411814460.79523	1411814460.00	41.146053	-8.614218	99.4	8.319	60.4700	0.9	1.3	1.6
1411814461.80068	1411814461.00	41.146097	-8.614130	97.3	9.353	53.2200	0.9	1.3	1.6
1411814463.80976	1411814462.00	41.146130	-8.614038	94.4	8.607	65.8300	0.9	1.3	1.6
1411814464.83001	1411814464.00	41.146150	-8.613857	93.7	7.213	90.3900	0.9	1.3	1.6
1411814465.86718	1411814465.00	41.146133	-8.613777	93.5	6.338	102.8600	0.9	1.3	1.6
1411814466.85141	1411814466.00	41.146103	-8.613710	93.7	5.186	113.1600	0.9	1.3	1.6
1411814468.80331	1411814467.00	41.146078	-8.613658	93.0	3.627	100.2800	0.9	1.3	1.6
1411814469.86501	1411814469.00	41.146055	-8.613608	93.2	0.967	81.6200	0.9	1.3	1.6
1411814470.84153	1411814470.00	41.146042	-8.613600	94.2	0.422	55.2000	0.9	1.3	1.6
1411814471.82718	1411814471.00	41.146030	-8.613597	95.3	0.257	8.1400	0.9	1.3	1.6
1411814473.25863	1411814472.00	41.146022	-8.613597	96.3	0.144	7.2100	0.9	1.3	1.6
1411814473.82227	1411814473.00	41.146013	-8.613595	97.2	0.093	14.3200	0.9	1.3	1.6
1411814474.87528	1411814474.00	41.146005	-8.613595	98.0	0.077	46.7300	0.9	1.3	1.6
1411814475.81805	1411814475.00	41.146000	-8.613590	98.3	0.556	92.8800	0.9	1.3	1.6
1411814476.86083	1411814476.00	41.145990	-8.613580	98.5	1.152	110.8100	0.9	1.3	1.6
1411814478.79995	1411814477.00	41.145980	-8.613563	98.6	1.806	109.4300	0.9	1.3	1.6
1411814479.82750	1411814479.00	41.145957	-8.613520	99.2	1.749	95.8700	0.9	1.3	1.6
1411814480.81600	1411814480.00	41.145953	-8.613498	99.1	1.718	80.0200	0.9	1.3	1.6
1411814481.85367	1411814481.00	41.145953	-8.613473	99.1	2.438	89.6100	0.9	1.3	1.6
1411814483.75769	1411814482.00	41.145950	-8.613438	99.4	3.452	90.8100	0.9	1.3	1.6
1411814484.77743	1411814483.00	41.145947	-8.613392	99.9	4.332	87.3300	0.9	1.3	1.6
1411814485.82447	1411814485.00	41.145945	-8.613275	100.5	5.237	89.0300	0.9	1.3	1.6
1411814486.83565	1411814486.00	41.145950	-8.613208	100.2	5.715	87.1800	0.9	1.3	1.6
1411814488.25736	1411814487.00	41.145957	-8.613138	100.1	6.343	80.8700	0.9	1.3	1.6
1411814488.85654	1411814488.00	41.145967	-8.613062	99.9	6.672	81.3800	0.9	1.3	1.6
1411814489.82853	1411814489.00	41.145977	-8.612982	99.8	6.672	85.3300	0.9	1.3	1.6
1411814490.85505	1411814490.00	41.145983	-8.612902	99.9	6.641	81.2400	0.9	1.3	1.6
1411814491.84072	1411814491.00	41.145992	-8.612827	100.2	6.142	78.6400	0.9	1.3	1.6
1411814493.25708	1411814492.00	41.146003	-8.612760	100.1	5.026	76.7900	0.9	1.3	1.6
1411814493.84471	1411814493.00	41.146010	-8.612708	100.1	3.663	83.6000	0.9	1.3	1.6
1411814494.84695	1411814494.00	41.146010	-8.612672	100.0	2.438	92.2300	0.9	1.3	1.6
1411814495.85175	1411814495.00	41.146008	-8.612647	100.2	1.518	89.5600	0.9	1.4	1.7
1411814496.81402	1411814496.00	41.146005	-8.612633	100.7	0.437	89.0300	0.9	1.4	1.7
1411814498.23827	1411814497.00	41.145998	-8.612630	101.7	0.041	64.6800	1.0	1.4	1.7
1411814498.83993	1411814498.00	41.145992	-8.612628	102.8	0.108	167.6500	1.0	1.4	1.7
1411814499.80696	1411814499.00	41.145988	-8.612627	103.4	0.051	135.3400	1.0	1.4	1.7
1411814500.83513	1411814500.00	41.145983	-8.612625	104.3	0.118	169.9600	1.0	1.4	1.7
1411814501.84937	1411814501.00	41.145980	-8.612623	104.9	0.098	167.8400	1.0	1.4	1.7
1411814503.23154	1411814502.00	41.145973	-8.612622	105.6	0.093	167.3600	1.0	1.4	1.7
1411814503.82553	1411814503.00	41.145972	-8.612620	106.3	0.077	50.5600	1.0	1.4	1.7
1411814504.84366	1411814504.00	41.145967	-8.612618	107.0	0.093	168.8200	1.0	1.4	1.7
1411814505.79476	1411814505.00	41.145962	-8.612618	107.6	0.108	170.7300	1.0	1.4	1.7
1411814506.81366	1411814506.00	41.145960	-8.612617	108.2	0.041	100.8200	0.9	1.4	1.7
1411814508.77375	1411814507.00	41.145958	-8.612615	109.4	0.098	33.6400	0.9	1.4	1.7
1411814509.83272	1411814509.00	41.145953	-8.612613	110.0	0.051	55.0100	0.9	1.4	1.7
1411814510.81937	1411814510.00	41.145952	-8.612612	110.5	0.041	56.1000	0.9	1.4	1.7
1411814511.81808	1411814511.00	41.145948	-8.612610	111.1	0.036	137.6300	0.9	1.4	1.7
1411814513.25669	1411814512.00	41.145945	-8.612610	111.6	0.072	168.1000	0.9	1.4	1.7
1411814513.83419	1411814513.00	41.145943	-8.612608	112.2	0.036	105.0900	0.9	1.4	1.7
1411814514.85623	1411814514.00	41.145942	-8.612608	112.6	0.036	86.2100	0.9	1.4	1.7
1411814515.85747	1411814515.00	41.145940	-8.612607	113.1	0.041	148.7000	0.9	1.4	1.7
1411814516.84186	1411814516.00	41.145940	-8.612605	113.5	0.041	151.0000	0.9	1.4	1.7
1411814518.27094	1411814517.00	41.145940	-8.612605	113.9	0.041	139.2000	0.9	1.4	1.7
1411814519.84084	1411814519.00	41.145940	-8.612602	114.6	0.067	38.4500	0.9	1.4	1.7
1411814520.84257	1411814520.00	41.145940	-8.612600	115.0	0.041	145.4300	0.9	1.4	1.7
1411814521.86425	1411814521.00	41.145940	-8.612598	115.3	0.072	37.8200	0.9	1.4	1.7
1411814523.80217	1411814522.00	41.145940	-8.612597	115.8	0.057	46.9300	0.9	1.4	1.7
1411814524.86223	1411814524.00	41.145942	-8.612593	116.0	0.031	87.4000	0.9	1.4	1.7
1411814525.83194	1411814525.00	41.145943	-8.612592	116.3	0.021	87.5000	0.9	1.3	1.6
1411814526.86140	1411814526.00	41.145945	-8.612590	116.5	0.062	48.7600	0.9	1.3	1.6
1411814528.78859	1411814527.00	41.145947	-8.612588	116.8	0.031	83.8800	0.9	1.3	1.6
1411814529.83530	1411814529.00	41.145950	-8.612587	116.9	0.031	66.4600	0.9	1.3	1.6
1411814530.86610	1411814530.00	41.145952	-8.612585	116.9	0.129	28.7100	0.9	1.3	1.6
1411814531.82098	1411814531.00	41.145953	-8.612583	116.9	0.139	25.7500	0.9	1.3	1.6
1411814533.80906	1411814533.00	41.145957	-8.612582	117.0	0.026	69.5100	0.9	1.3	1.6
1411814534.84993	1411814534.00	41.145957	-8.612582	116.9	0.026	129.0000	0.9	1.3	1.6
1411814535.86551	1411814535.00	41.145958	-8.612582	117.0	0.026	89.1800	0.9	1.3	1.6
1411814536.85855	1411814536.00	41.145958	-8.612582	117.0	0.057	41.7100	0.9	1.3	1.6
1411814538.79524	1411814537.00	41.145958	-8.612580	117.2	0.026	131.1400	0.9	1.3	1.6
1411814539.83144	1411814539.00	41.145957	-8.612580	117.3	0.077	38.0700	0.9	1.3	1.6
1411814540.83673	1411814540.00	41.145955	-8.612580	117.5	0.108	24.9900	0.9	1.3	1.6
1411814541.83556	1411814541.00	41.145952	-8.612580	117.8	0.098	32.0500	0.9	1.3	1.6
1411814543.86424	1411814543.00	41.145947	-8.612580	118.6	0.036	120.6600	0.9	1.3	1.6
1411814544.86147	1411814544.00	41.145942	-8.612580	119.1	0.072	137.4600	0.9	1.3	1.6
1411814545.84933	1411814545.00	41.145938	-8.612578	119.5	0.247	87.3500	0.9	1.3	1.6
1411814546.84451	1411814546.00	41.145935	-8.612573	119.6	0.602	79.8700	0.9	1.3	1.6
1411814548.83053	1411814548.00	41.145942	-8.612538	118.5	2.788	84.0100	0.9	1.3	1.6
1411814549.84985	1411814549.00	41.145943	-8.612500	118.1	3.894	88.4900	0.9	1.3	1.6
1411814550.84904	1411814550.00	41.145945	-8.612448	117.5	4.707	86.5300	0.9	1.3	1.6
1411814551.86621	1411814551.00	41.145948	-8.612392	116.7	4.964	82.7000	0.9	1.3	1.6
1411814553.87850	1411814553.00	41.145948	-8.612278	115.6	4.964	83.7300	0.9	1.3	1.6
1411814554.86210	1411814554.00	41.145953	-8.612222	114.9	4.831	82.9800	0.9	1.3	1.6
1411814555.88384	1411814555.00	41.145955	-8.612168	114.6	4.640	84.4300	0.9	1.3	1.6
1411814556.86765	1411814556.00	41.145955	-8.612115	114.3	4.548	85.5700	0.9	1.3	1.6
1411814558.83087	1411814557.00	41.145962	-8.612060	113.2	4.825	79.4500	1.1	1.6	1.9
1411814559.87031	1411814559.00	41.145987	-8.611938	112.8	5.829	85.0100	1.1	1.6	1.9
1411814560.86132	1411814560.00	41.146005	-8.611867	111.9	6.384	73.1500	1.1	1.6	1.9
1411814561.86504	1411814561.00	41.146018	-8.611792	111.4	6.513	83.7400	0.9	1.3	1.6
1411814563.81876	1411814562.00	41.146028	-8.611713	110.3	6.559	82.7500	0.9	1.3	1.6
1411814564.85525	1411814564.00	41.146047	-8.611558	110.3	6.287	84.6900	0.9	1.3	1.6
1411814565.87470	1411814565.00	41.146055	-8.611485	109.8	6.209	85.7000	0.9	1.3	1.6
1411814566.84527	1411814566.00	41.146068	-8.611413	109.7	6.220	75.3600	0.9	1.3	1.6
1411814568.80050	1411814567.00	41.146090	-8.611348	108.7	5.885	59.4100	0.9	1.3	1.6
1411814569.84441	1411814569.00	41.146170	-8.611258	108.8	5.479	28.7800	0.9	1.3	1.6
1411814570.83665	1411814570.00	41.146217	-8.611245	109.4	5.885	10.3300	0.9	1.3	1.6
1411814571.86712	1411814571.00	41.146277	-8.611235	109.3	6.786	8.1400	0.9	1.3	1.6
1411814573.83826	1411814573.00	41.146402	-8.611213	109.7	8.427	9.3900	0.9	1.3	1.6
1411814574.84419	1411814574.00	41.146477	-8.611202	110.2	8.843	9.8000	0.9	1.3	1.6
1411814575.84431	1411814575.00	41.146552	-8.611188	111.3	9.111	10.2700	0.9	1.3	1.6
1411814576.86214	1411814576.00	41.146630	-8.611172	112.4	9.821	10.6800	0.9	1.3	1.6
1411814578.84908	1411814578.00	41.146800	-8.611137	113.9	10.803	11.4300	0.9	1.3	1.6
1411814579.84936	1411814579.00	41.146883	-8.611117	114.3	9.481	9.6300	0.9	1.3	1.6
1411814580.85283	1411814580.00	41.146960	-8.611105	115.7	8.319	8.8300	0.9	1.3	1.6
1411814581.85271	1411814581.00	41.147030	-8.611097	117.6	7.475	9.4700	0.9	1.3	1.6
1411814583.80752	1411814582.00	41.147092	-8.611090	121.4	6.765	9.3600	0.9	1.3	1.6
1411814584.85360	1411814584.00	41.147205	-8.611080	123.5	5.283	8.6400	0.9	1.3	1.6
1411814585.85025	1411814585.00	41.147248	-8.611077	126.0	4.599	10.8100	0.9	1.3	1.6
1411814586.86095	1411814586.00	41.147288	-8.611073	127.9	4.095	9.8300	0.9	1.3	1.6
1411814588.82294	1411814587.00	41.147323	-8.611072	132.3	3.642	10.0200	0.9	1.3	1.6
1411814589.90744	1411814589.00	41.147383	-8.611070	133.3	3.251	10.2900	0.9	1.3	1.6
1411814590.86933	1411814590.00	41.147408	-8.611070	135.3	2.557	12.1900	0.9	1.3	1.6
1411814591.86619	1411814591.00	41.147427	-8.611070	137.5	1.888	12.6100	0.9	1.3	1.6
1411814593.83813	1411814592.00	41.147443	-8.611068	139.2	1.260	12.4000	0.9	1.3	1.6
1411814594.86350	1411814594.00	41.147460	-8.611072	140.2	0.319	19.1200	0.9	1.3	1.6
1411814595.87025	1411814595.00	41.147460	-8.611075	141.3	0.180	178.6400	0.9	1.3	1.6
1411814596.84351	1411814596.00	41.147460	-8.611078	141.9	0.201	176.0200	1.1	1.6	1.9
1411814598.80834	1411814597.00	41.147458	-8.611082	143.0	0.180	173.4300	1.1	1.6	1.9
1411814599.86935	1411814599.00	41.147457	-8.611090	143.5	0.134	170.6400	1.1	1.6	1.9
1411814600.87802	1411814600.00	41.147457	-8.611093	144.0	0.129	164.8200	1.1	1.6	1.9
1411814601.86133	1411814601.00	41.147455	-8.611098	144.5	0.118	166.2900	1.1	1.6	1.9
1411814603.82916	1411814602.00	41.147455	-8.611102	145.3	0.113	165.0000	1.1	1.6	1.9
1411814604.85474	1411814604.00	41.147453	-8.611108	145.7	0.093	160.9500	1.1	1.6	1.9
1411814605.87351	1411814605.00	41.147452	-8.611110	145.8	0.093	154.6500	1.1	1.6	1.9
1411814606.86628	1411814606.00	41.147452	-8.611112	145.9	0.082	152.4600	1.1	1.6	1.9
1411814608.82664	1411814607.00	41.147452	-8.611113	145.8	0.082	141.9100	1.1	1.6	1.9
1411814609.84421	1411814609.00	41.147453	-8.611115	145.8	0.062	131.2500	1.1	1.6	1.9
1411814610.86957	1411814610.00	41.147453	-8.611117	145.7	0.067	123.8600	1.1	1.6	1.9
1411814611.83838	1411814611.00	41.147455	-8.611117	145.6	0.062	113.3400	1.1	1.6	1.9
1411814613.82309	1411814612.00	41.147455	-8.611118	145.3	0.072	107.2400	1.1	1.6	1.9
1411814614.85374	1411814614.00	41.147457	-8.611120	145.3	0.031	128.4500	1.1	1.6	1.9
1411814615.87310	1411814615.00	41.147457	-8.611120	145.3	0.046	125.7700	1.1	1.6	1.9
1411814616.83318	1411814616.00	41.147457	-8.611122	145.3	0.051	119.2900	1.1	1.6	1.9
1411814618.81942	1411814617.00	41.147458	-8.611123	145.5	0.046	123.0900	0.9	1.3	1.6
1411814619.87542	1411814619.00	41.147457	-8.611128	145.9	0.051	120.6400	0.9	1.3	1.6
1411814620.83527	1411814620.00	41.147455	-8.611132	146.5	0.057	127.3000	0.9	1.3	1.6
1411814621.85617	1411814621.00	41.147455	-8.611135	147.1	0.262	18.7600	0.9	1.3	1.6
1411814623.79933	1411814622.00	41.147463	-8.611135	147.2	1.574	10.0400	0.9	1.3	1.6
1411814624.83813	1411814624.00	41.147525	-8.611125	147.0	4.841	9.9200	0.9	1.3	1.6
1411814625.84260	1411814625.00	41.147568	-8.611117	147.3	5.047	10.0500	0.9	1.3	1.6
1411814626.81451	1411814626.00	41.147615	-8.611110	147.3	5.160	9.3300	1.1	1.6	1.9
1411814628.27328	1411814627.00	41.147663	-8.611100	147.0	5.525	9.2600	1.1	1.6	1.9
1411814628.82164	1411814628.00	41.147713	-8.611088	146.2	5.715	9.4100	1.1	1.6	1.9
1411814629.83635	1411814629.00	41.147767	-8.611075	145.6	5.937	8.6800	1.1	1.6	1.9
1411814630.84255	1411814630.00	41.147820	-8.611063	145.8	6.410	10.4100	0.9	1.3	1.6
1411814631.83461	1411814631.00	41.147877	-8.611052	146.9	6.914	11.1500	0.9	1.3	1.6
1411814633.80354	1411814632.00	41.147938	-8.611037	150.1	7.470	12.3700	0.9	1.3	1.6
1411814634.86261	1411814634.00	41.148077	-8.611000	151.7	8.360	13.3500	1.1	1.6	1.9
1411814635.83368	1411814635.00	41.148150	-8.610980	153.1	8.277	14.5000	1.1	1.6	1.9
1411814636.84250	1411814636.00	41.148223	-8.610958	154.7	8.355	15.0400	1.1	1.6	1.9
1411814638.80934	1411814637.00	41.148298	-8.610935	156.0	8.504	14.8600	0.9	1.3	1.6
1411814639.84167	1411814639.00	41.148457	-8.610890	155.9	8.365	15.0600	0.9	1.3	1.6
1411814640.81821	1411814640.00	41.148532	-8.610865	155.9	8.216	15.3300	0.9	1.3	1.6
1411814641.85677	1411814641.00	41.148608	-8.610840	155.8	8.221	15.7300	0.9	1.3	1.6
1411814643.26818	1411814642.00	41.148685	-8.610812	155.2	8.252	16.9000	0.9	1.3	1.6
1411814643.81454	1411814643.00	41.148763	-8.610782	154.3	8.668	18.4800	1.2	1.7	2.1
1411814644.83724	1411814644.00	41.148843	-8.610745	153.2	9.013	20.3900	1.2	1.7	2.1
1411814645.82451	1411814645.00	41.148927	-8.610703	152.0	9.435	22.1100	1.4	1.9	2.4
1411814646.84856	1411814646.00	41.149012	-8.610657	150.9	9.960	23.8800	1.1	1.6	1.9
1411814648.78967	1411814647.00	41.149100	-8.610605	148.4	9.991	25.8300	1.1	1.6	1.9
1411814649.82399	1411814649.00	41.149260	-8.610502	147.8	9.389	23.8300	1.2	1.7	2.1
1411814650.81206	1411814650.00	41.149338	-8.610458	147.0	9.147	21.3200	1.2	1.7	2.1
1411814651.82760	1411814651.00	41.149420	-8.610420	145.4	9.188	17.9100	1.2	1.7	2.1
1411814653.26858	1411814652.00	41.149503	-8.610388	143.4	9.214	13.8800	1.2	1.7	2.1
1411814653.83416	1411814653.00	41.149590	-8.610365	140.8	9.584	9.5000	1.2	1.7	2.1
1411814654.82462	1411814654.00	41.149682	-8.610348	138.3	9.826	6.3000	1.2	1.7	2.1
1411814655.84374	1411814655.00	41.149772	-8.610337	136.1	9.846	4.8300	1.2	1.7	2.1
1411814656.82178	1411814656.00	41.149860	-8.610330	134.6	9.672	1.7100	1.2	1.7	2.1
1411814658.27300	1411814657.00	41.149943	-8.610330	133.6	9.260	359.5900	1.1	1.7	2.0
1411814658.83207	1411814658.00	41.150025	-8.610325	132.9	8.962	1.7300	1.1	1.6	1.9
1411814659.82454	1411814659.00	41.150100	-8.610325	132.5	7.573	358.0300	1.1	1.7	2.0
1411814660.82073	1411814660.00	41.150158	-8.610327	131.8	4.939	353.9100	1.1	1.7	2.0
1411814661.85428	1411814661.00	41.150200	-8.610332	131.0	3.498	352.0500	1.1	1.7	2.0
1411814663.28008	1411814662.00	41.150228	-8.610340	130.4	2.459	350.6100	1.1	1.7	2.0
1411814663.83951	1411814663.00	41.150247	-8.610347	129.9	1.487	353.8400	0.9	1.3	1.6
1411814664.81127	1411814664.00	41.150260	-8.610348	129.5	0.957	347.0900	1.1	1.7	2.0
1411814665.83324	1411814665.00	41.150270	-8.610353	129.1	1.065	351.8700	1.1	1.7	2.0
1411814666.81829	1411814666.00	41.150285	-8.610360	128.7	1.878	350.3700	0.9	1.3	1.6
1411814668.80055	1411814667.00	41.150305	-8.610370	127.7	2.135	347.6200	0.9	1.3	1.6
1411814669.82825	1411814669.00	41.150353	-8.610393	127.3	2.737	1.0300	0.9	1.3	1.6
1411814670.83804	1411814670.00	41.150383	-8.610397	127.1	3.601	8.7100	0.9	1.3	1.6
1411814671.85631	1411814671.00	41.150415	-8.610395	127.2	3.771	20.6200	0.9	1.3	1.6
1411814673.28448	1411814672.00	41.150453	-8.610378	126.4	4.928	23.8000	0.9	1.3	1.6
1411814673.87037	1411814673.00	41.150498	-8.610350	126.0	5.695	26.1300	0.9	1.3	1.6
1411814674.84300	1411814674.00	41.150538	-8.610317	126.2	5.391	30.7100	0.9	1.3	1.6
1411814675.86684	1411814675.00	41.150570	-8.610282	127.3	5.119	37.1400	0.9	1.3	1.6
1411814676.84673	1411814676.00	41.150605	-8.610245	128.1	5.618	37.3700	0.9	1.3	1.6
1411814678.27148	1411814677.00	41.150647	-8.610202	128.3	6.055	36.4600	1.9	3.0	3.6
1411814678.82625	1411814678.00	41.150692	-8.610152	128.8	6.662	34.3200	1.9	3.1	3.6
1411814679.84671	1411814679.00	41.150742	-8.610100	129.4	7.084	34.4600	1.4	2.1	2.5
1411814680.81898	1411814680.00	41.150792	-8.610045	130.2	6.966	38.0000	1.4	2.1	2.5
1411814681.84639	1411814681.00	41.150837	-8.609993	131.7	6.837	36.0500	0.9	1.4	1.7
1411814683.28533	1411814682.00	41.150878	-8.609937	133.9	7.274	37.0600	0.9	1.4	1.7
1411814684.85862	1411814684.00	41.150980	-8.609828	135.9	7.346	33.7700	1.2	1.7	2.0
1411814685.84917	1411814685.00	41.151030	-8.609775	137.5	7.485	33.8900	1.1	1.6	2.0
1411814686.85834	1411814686.00	41.151082	-8.609722	138.8	7.449	35.2500	1.1	1.6	2.0
1411814688.26919	1411814687.00	41.151128	-8.609672	140.3	6.523	36.7900	1.1	1.6	2.0
1411814688.83541	1411814688.00	41.151162	-8.609627	142.2	5.083	38.0500	1.1	1.6	2.0
1411814689.84367	1411814689.00	41.151187	-8.609590	143.6	3.683	39.3600	1.1	1.6	2.0
1411814690.84905	1411814690.00	41.151205	-8.609563	145.2	3.380	32.9400	1.1	1.6	2.0
1411814691.83152	1411814691.00	41.151218	-8.609542	147.4	2.649	26.1300	1.1	1.6	2.0
1411814693.27158	1411814692.00	41.151232	-8.609530	149.1	2.346	21.0500	1.1	1.6	2.0
1411814693.84657	1411814693.00	41.151247	-8.609523	150.9	2.752	5.0800	1.1	1.6	2.0
1411814694.85239	1411814694.00	41.151277	-8.609525	151.1	3.154	349.5400	1.1	1.6	2.0
1411814695.85190	1411814695.00	41.151305	-8.609538	151.8	3.596	335.7100	1.1	1.6	2.0
1411814696.82675	1411814696.00	41.151347	-8.609558	150.5	3.987	329.2900	1.1	1.6	2.0
1411814698.80914	1411814697.00	41.151385	-8.609583	149.6	4.290	326.7100	1.1	1.6	2.0
1411814699.85176	1411814699.00	41.151470	-8.609645	148.3	4.856	322.5900	1.1	1.6	2.0
1411814700.82131	1411814700.00	41.151512	-8.609682	147.3	4.548	321.5600	1.2	1.7	2.0
1411814701.83577	1411814701.00	41.151552	-8.609715	146.2	4.049	323.1200	1.2	1.7	2.0
1411814703.28270	1411814702.00	41.151588	-8.609742	144.9	3.277	323.2500	1.2	1.7	2.0
1411814704.86518	1411814704.00	41.151635	-8.609773	143.8	1.394	322.3300	1.1	1.6	2.0
1411814705.83422	1411814705.00	41.151650	-8.609780	143.1	0.556	320.4500	1.1	1.6	2.0
1411814706.88670	1411814706.00	41.151665	-8.609783	140.9	0.129	353.1200	0.9	1.3	1.6
1411814708.80655	1411814707.00	41.151677	-8.609783	136.5	0.139	21.2700	0.9	1.3	1.6
1411814709.87734	1411814709.00	41.151700	-8.609783	134.7	0.139	15.6600	0.9	1.3	1.6
1411814710.87122	1411814710.00	41.151712	-8.609783	132.6	0.185	15.8400	0.9	1.3	1.6
1411814711.87038	1411814711.00	41.151718	-8.609783	131.5	0.180	12.8500	0.9	1.3	1.6
1411814713.83484	1411814712.00	41.151720	-8.609782	131.6	0.170	12.7600	0.9	1.3	1.6
1411814714.90453	1411814714.00	41.151718	-8.609780	131.9	0.108	20.2300	0.9	1.3	1.6
1411814715.88023	1411814715.00	41.151717	-8.609780	132.1	0.062	82.8800	1.1	1.6	2.0
1411814716.89721	1411814716.00	41.151717	-8.609780	132.5	0.664	331.8100	0.9	1.3	1.6
1411814718.83945	1411814717.00	41.151732	-8.609792	130.7	2.413	327.0700	1.1	1.6	2.0
1411814719.88946	1411814719.00	41.151802	-8.609840	129.6	4.182	324.7100	1.1	1.6	2.0
1411814720.80316	1411814720.00	41.151837	-8.609872	129.4	4.645	324.7000	0.9	1.3	1.6
1411814721.90830	1411814721.00	41.151877	-8.609907	128.9	5.340	327.2900	0.9	1.3	1.6
1411814723.83105	1411814722.00	41.151922	-8.609938	130.2	5.839	335.3400	0.9	1.3	1.6
1411814724.87691	1411814724.00	41.152027	-8.609962	129.9	5.937	0.3600	0.9	1.3	1.6
1411814725.88388	1411814725.00	41.152080	-8.609962	129.4	4.769	356.8400	0.9	1.3	1.6
1411814726.88234	1411814726.00	41.152128	-8.609960	129.9	5.947	3.3500	0.9	1.3	1.6
1411814728.82494	1411814727.00	41.152180	-8.609957	134.2	6.811	3.5100	0.9	1.3	1.6
1411814729.89143	1411814729.00	41.152292	-8.609947	136.9	7.552	9.4100	0.9	1.3	1.6
1411814730.86606	1411814730.00	41.152353	-8.609930	138.7	7.650	12.4600	0.9	1.3	1.6
1411814731.87138	1411814731.00	41.152410	-8.609917	141.0	7.233	6.0800	0.9	1.3	1.6
1411814733.82847	1411814732.00	41.152470	-8.609910	145.3	7.459	2.1500	1.1	1.6	2.0
1411814734.85184	1411814734.00	41.152593	-8.609902	148.0	7.825	2.2600	1.1	1.6	2.0
