n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
11040	4606	1411815185	c8d7196a1293	oceansys_wifi_o	2452	Open		-72
11041	4606	1411815185	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-77
11042	4606	1411815185	586d8fb43c49	oceansys_wifi	2437	Open		-80
11043	4606	1411815187	001ee543e88b	LSTS	2462	Open		-93
11044	4606	1411815187	10feed502cbc	ieeehotspot	2442	WPA2		-85
11045	4606	1411815187	001d60155b76	IPGLSAP	2437	WPA		-75
11046	4606	1411815187	3085a9377a0c	MobileLab	2412	WPA2		-73
11047	4606	1411815187	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-72
11048	4606	1411815187	f0292979fbc1		2437	WPA2		-79
11049	4606	1411815187	f41fc2223cce		10340	WPA2		-75
11050	4606	1411815187	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-80
11051	4606	1411815187	f0292979ce4e		10360	WPA2		-85
11052	4606	1411815187	f0292979fbce		10340	WPA2		-87
11053	4606	1411815187	f0292979ce41		2462	WPA2		-78
11054	4606	1411815187	001cdfc69d34		2437	WEP		-83
11055	4606	1411815187	44add9719ae1		2437	WPA2		-74
11056	4606	1411815187	34a84e576ca1		2412	WPA2		-85
11057	4606	1411815187	f0292979fbc0	eduroam	2437	WPA-Enterprise		-76
11058	4606	1411815187	34a84e576ca0	eduroam	2412	WPA-Enterprise		-91
11059	4606	1411815187	0019a94298be	eduroam	5200	WPA-Enterprise		-72
11060	4606	1411815187	0019a9428770	eduroam	2412	WPA-Enterprise		-83
11061	4606	1411815187	0019a94298bf	feup.conferencias	5200	Open		-72
11062	4606	1411815187	f0292979d96e	eduroam	5240	WPA-Enterprise		-77
11063	4606	1411815187	0019a94298b1	eduroam	2462	WPA-Enterprise		-77
11064	4606	1411815187	34a84e575401		2412	WPA2		-90
11065	4606	1411815187	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-69
11066	4606	1411815187	0019a94298b0	feup.conferencias	2462	Open		-77
11067	4606	1411815187	34a84e575400	eduroam	2412	WPA-Enterprise		-89
11068	4606	1411815187	0019a94297be	eduroam	5220	WPA-Enterprise		-91
11069	4606	1411815187	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-87
11070	4606	1411815187	c8d7196a1293	oceansys_wifi_o	2452	Open		-73
11071	4606	1411815187	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-77
11072	4606	1411815187	586d8fb43c49	oceansys_wifi	2437	Open		-81
11073	4606	1411815187	18ef639a21e1	eduroam	2437	WPA-Enterprise		-79
11074	4606	1411815187	001ef754edd0	INEGI-WIFI	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
11075	4606	1411815187	7824af3162a4	SYSTEC-FOF	2437	WPA2		-89
11076	4606	1411815187	f0292979d960	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-74
11077	4606	1411815187	f0292979d96f	eduroam	10440	WPA-Enterprise		-81
11078	4606	1411815187	18ef639a21e0	feup.conferencias	2437	Open		-77
11079	4606	1411815187	f0292979fbcf	eduroam	10340	WPA-Enterprise		-83
11080	4606	1411815187	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-82
11081	4606	1411815190	001ee543e88b	LSTS	2462	Open		-94
11082	4606	1411815190	10feed502cbc	ieeehotspot	2442	WPA2		-85
11083	4606	1411815190	001d60155b76	IPGLSAP	2437	WPA		-79
11084	4606	1411815190	3085a9377a0c	MobileLab	2412	WPA2		-77
11085	4606	1411815190	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-77
11086	4606	1411815190	f0292979fbc1		2437	WPA2		-77
11087	4606	1411815190	f41fc2223cce		10340	WPA2		-81
11088	4606	1411815190	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-81
11089	4606	1411815190	f0292979fbce		10340	WPA2		-86
11090	4606	1411815190	f0292979ce41		2462	WPA2		-87
11091	4606	1411815190	001cdfc69d34		2437	WEP		-83
11092	4606	1411815190	44add9719ae1		2437	WPA2		-63
11093	4606	1411815190	f0292979fbc0	eduroam	2437	WPA-Enterprise		-76
11094	4606	1411815190	34a84e576ca0	eduroam	2412	WPA-Enterprise		-91
11095	4606	1411815190	0019a94298be	eduroam	5200	WPA-Enterprise		-70
11096	4606	1411815190	0019a9428770	eduroam	2412	WPA-Enterprise		-83
11097	4606	1411815190	0019a94298bf	feup.conferencias	5200	Open		-70
11098	4606	1411815190	f0292979d96e	eduroam	5240	WPA-Enterprise		-77
11099	4606	1411815190	0019a94298b1	eduroam	2462	WPA-Enterprise		-68
11100	4606	1411815190	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-62
11101	4606	1411815190	0019a94298b0	feup.conferencias	2462	Open		-69
11102	4606	1411815190	0019a94297be	eduroam	5220	WPA-Enterprise		-91
11103	4606	1411815190	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-87
11104	4606	1411815190	c8d7196a1293	oceansys_wifi_o	2452	Open		-67
11105	4606	1411815190	f41fc2223ccf	eduroam	10340	WPA-Enterprise		-77
11106	4606	1411815190	586d8fb43c49	oceansys_wifi	2437	Open		-74
11107	4606	1411815190	18ef639a21e1	eduroam	2437	WPA-Enterprise		-83
11108	4606	1411815190	001ef754edd0	INEGI-WIFI	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
11109	4606	1411815190	7824af3162a4	SYSTEC-FOF	2437	WPA2		-89
11110	4606	1411815190	f0292979d960	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-74
11111	4606	1411815190	f0292979d96f	eduroam	10440	WPA-Enterprise		-81
11112	4606	1411815190	18ef639a21e0	feup.conferencias	2437	Open		-81
11113	4606	1411815190	f0292979fbcf	eduroam	10340	WPA-Enterprise		-83
11114	4606	1411815190	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-77
11115	4606	1411815190	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-82
11116	4606	1411815190	f0292979ce40	eduroam	2462	WPA-Enterprise		-87
11117	4606	1411815192	001ee543e88b	LSTS	2462	Open		-84
11118	4606	1411815192	001d60155b76	IPGLSAP	2437	WPA		-84
11119	4606	1411815192	3085a9377a0c	MobileLab	2412	WPA2		-82
11120	4606	1411815192	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-81
11121	4606	1411815192	f0292979fbc1		2437	WPA2		-81
11122	4606	1411815192	f41fc2223cce		10340	WPA2		-86
11123	4606	1411815192	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-88
11124	4606	1411815192	f0292979fbce		10340	WPA2		-88
11125	4606	1411815192	f0292979ce41		2462	WPA2		-87
11126	4606	1411815192	001cdfc69d34		2437	WEP		-83
11127	4606	1411815192	44add9719ae1		2437	WPA2		-72
11128	4606	1411815192	0019a94298be	eduroam	5200	WPA-Enterprise		-74
11129	4606	1411815192	0019a94298bf	feup.conferencias	5200	Open		-75
11130	4606	1411815192	f0292979d96e	eduroam	5240	WPA-Enterprise		-85
11131	4606	1411815192	0019a94298b1	eduroam	2462	WPA-Enterprise		-68
11132	4606	1411815192	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-71
11133	4606	1411815192	0019a94298b0	feup.conferencias	2462	Open		-68
11134	4606	1411815192	c8d7196a1293	oceansys_wifi_o	2452	Open		-68
11135	4606	1411815192	586d8fb43c49	oceansys_wifi	2437	Open		-82
11136	4606	1411815192	18ef639a21e1	eduroam	2437	WPA-Enterprise		-83
11137	4606	1411815192	001ef754edd0	INEGI-WIFI	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
11138	4606	1411815192	7824af3162a4	SYSTEC-FOF	2437	WPA2		-89
11139	4606	1411815192	f0292979d960	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-74
11140	4606	1411815192	f0292979d96f	eduroam	10440	WPA-Enterprise		-81
11141	4606	1411815192	18ef639a21e0	feup.conferencias	2437	Open		-81
11142	4606	1411815192	f0292979fbcf	eduroam	10340	WPA-Enterprise		-83
11143	4606	1411815192	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-77
11144	4606	1411815192	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-82
11145	4606	1411815192	f0292979ce40	eduroam	2462	WPA-Enterprise		-87
11146	4606	1411815192	0019a940ad41	'eduroam'	2412	Open		-90
11147	4606	1411815192	0019a942877f	feup.conferencias	5220	Open		-83
11148	4606	1411815195	001ee543e88b	LSTS	2462	Open		-86
11149	4606	1411815195	001d60155b76	IPGLSAP	2437	WPA		-79
11150	4606	1411815195	3085a9377a0c	MobileLab	2412	WPA2		-72
11151	4606	1411815195	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-78
11152	4606	1411815195	f0292979fbc1		2437	WPA2		-85
11153	4606	1411815195	f41fc2223cce		10340	WPA2		-86
11154	4606	1411815195	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-85
11155	4606	1411815195	f0292979fbce		10340	WPA2		-88
11156	4606	1411815195	f0292979ce41		2462	WPA2		-87
11157	4606	1411815195	44add9719ae1		2437	WPA2		-72
11158	4606	1411815195	0019a94298be	eduroam	5200	WPA-Enterprise		-65
11159	4606	1411815195	0019a94298bf	feup.conferencias	5200	Open		-65
11160	4606	1411815195	f0292979d96e	eduroam	5240	WPA-Enterprise		-80
11161	4606	1411815195	0019a94298b1	eduroam	2462	WPA-Enterprise		-65
11162	4606	1411815195	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-71
11163	4606	1411815195	0019a94298b0	feup.conferencias	2462	Open		-66
11164	4606	1411815195	c8d7196a1293	oceansys_wifi_o	2452	Open		-70
11165	4606	1411815195	586d8fb43c49	oceansys_wifi	2437	Open		-77
11166	4606	1411815195	18ef639a21e1	eduroam	2437	WPA-Enterprise		-83
11167	4606	1411815195	18ef639a21e0	feup.conferencias	2437	Open		-81
11168	4606	1411815195	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-79
11169	4606	1411815195	f41fc2223cc0	eduroam	2462	WPA-Enterprise	{"frequency": 2462, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-82
11170	4606	1411815195	f0292979ce40	eduroam	2462	WPA-Enterprise		-87
11171	4606	1411815195	0019a940ad41	'eduroam'	2412	Open		-90
11172	4606	1411815195	0019a942877f	feup.conferencias	5220	Open		-83
11173	4606	1411815195	0019a942877e	eduroam	5220	WPA-Enterprise		-83
11174	4606	1411815197	001ee543e88b	LSTS	2462	Open		-86
11175	4606	1411815197	001d60155b76	IPGLSAP	2437	WPA		-82
11176	4606	1411815197	3085a9377a0c	MobileLab	2412	WPA2		-76
11177	4606	1411815197	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-79
11178	4606	1411815197	f0292979fbc1		2437	WPA2		-83
11179	4606	1411815197	f41fc2223cce		10340	WPA2		-86
11180	4606	1411815197	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-85
11181	4606	1411815197	f0292979fbce		10340	WPA2		-88
11182	4606	1411815197	44add9719ae1		2437	WPA2		-71
11183	4606	1411815197	0019a94298be	eduroam	5200	WPA-Enterprise		-66
11184	4606	1411815197	0019a94298bf	feup.conferencias	5200	Open		-66
11185	4606	1411815197	f0292979d96e	eduroam	5240	WPA-Enterprise		-81
11186	4606	1411815197	0019a94298b1	eduroam	2462	WPA-Enterprise		-70
11187	4606	1411815197	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-71
11188	4606	1411815197	0019a94298b0	feup.conferencias	2462	Open		-70
11189	4606	1411815197	c8d7196a1293	oceansys_wifi_o	2452	Open		-71
11190	4606	1411815197	586d8fb43c49	oceansys_wifi	2437	Open		-85
11191	4606	1411815197	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-80
11192	4606	1411815197	0019a940ad41	'eduroam'	2412	Open		-90
11193	4606	1411815197	0019a942877f	feup.conferencias	5220	Open		-83
11194	4606	1411815197	0019a942877e	eduroam	5220	WPA-Enterprise		-83
11195	4606	1411815197	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-90
11196	4606	1411815197	10feed502cbc	ieeehotspot	2442	WPA2		-91
11197	4606	1411815197	001cdfc69d34		2437	WEP		-72
11198	4606	1411815197	f0292979d96f	eduroam	10440	WPA-Enterprise		-80
11199	4606	1411815197	f0292979fbcf	eduroam	10340	WPA-Enterprise		-85
11200	4606	1411815197	001839d437a9		2472	Open		-84
11201	4606	1411815199	001ee543e88b	LSTS	2462	Open		-86
11202	4606	1411815199	001d60155b76	IPGLSAP	2437	WPA		-79
11203	4606	1411815199	3085a9377a0c	MobileLab	2412	WPA2		-73
11204	4606	1411815199	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-78
11205	4606	1411815199	f0292979fbc1		2437	WPA2		-82
11206	4606	1411815199	f41fc2223cce		10340	WPA2		-86
11207	4606	1411815199	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-85
11208	4606	1411815199	44add9719ae1		2437	WPA2		-70
11209	4606	1411815199	0019a94298be	eduroam	5200	WPA-Enterprise		-68
11210	4606	1411815199	0019a94298bf	feup.conferencias	5200	Open		-68
11211	4606	1411815199	f0292979d96e	eduroam	5240	WPA-Enterprise		-81
11212	4606	1411815199	0019a94298b1	eduroam	2462	WPA-Enterprise		-70
11213	4606	1411815199	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-70
11214	4606	1411815199	0019a94298b0	feup.conferencias	2462	Open		-70
11215	4606	1411815199	c8d7196a1293	oceansys_wifi_o	2452	Open		-71
11216	4606	1411815199	586d8fb43c49	oceansys_wifi	2437	Open		-85
11217	4606	1411815199	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-76
11218	4606	1411815199	0019a942877f	feup.conferencias	5220	Open		-83
11219	4606	1411815199	0019a942877e	eduroam	5220	WPA-Enterprise		-83
11220	4606	1411815199	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-90
11221	4606	1411815199	10feed502cbc	ieeehotspot	2442	WPA2		-91
11222	4606	1411815199	001cdfc69d34		2437	WEP		-72
11223	4606	1411815199	f0292979d96f	eduroam	10440	WPA-Enterprise		-81
11224	4606	1411815199	f0292979fbcf	eduroam	10340	WPA-Enterprise		-85
11225	4606	1411815199	001839d437a9		2472	Open		-84
11226	4606	1411815199	f0292979ce41		2462	WPA2		-89
11227	4606	1411815199	f0292979fbc0	eduroam	2437	WPA-Enterprise		-92
11228	4606	1411815202	001ee543e88b	LSTS	2462	Open		-86
11229	4606	1411815202	001d60155b76	IPGLSAP	2437	WPA		-79
11230	4606	1411815202	3085a9377a0c	MobileLab	2412	WPA2		-76
11231	4606	1411815202	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-78
11232	4606	1411815202	f0292979fbc1		2437	WPA2		-82
11233	4606	1411815202	f41fc2223cce		10340	WPA2		-85
11234	4606	1411815202	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-85
11235	4606	1411815202	44add9719ae1		2437	WPA2		-70
11236	4606	1411815202	0019a94298be	eduroam	5200	WPA-Enterprise		-65
11237	4606	1411815202	0019a94298bf	feup.conferencias	5200	Open		-65
11238	4606	1411815202	f0292979d96e	eduroam	5240	WPA-Enterprise		-80
11239	4606	1411815202	0019a94298b1	eduroam	2462	WPA-Enterprise		-69
11240	4606	1411815202	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-91
11241	4606	1411815202	0019a94298b0	feup.conferencias	2462	Open		-70
11242	4606	1411815202	c8d7196a1293	oceansys_wifi_o	2452	Open		-71
11243	4606	1411815202	586d8fb43c49	oceansys_wifi	2437	Open		-85
11244	4606	1411815202	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-78
11245	4606	1411815202	0019a942877f	feup.conferencias	5220	Open		-83
11246	4606	1411815202	90f652f613fb	specs2.4	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS]"}	-90
11247	4606	1411815202	10feed502cbc	ieeehotspot	2442	WPA2		-91
11248	4606	1411815202	001cdfc69d34		2437	WEP		-72
11249	4606	1411815202	f0292979d96f	eduroam	10440	WPA-Enterprise		-81
11250	4606	1411815202	f0292979fbcf	eduroam	10340	WPA-Enterprise		-85
11251	4606	1411815202	001839d437a9		2472	Open		-84
11252	4606	1411815202	f0292979ce41		2462	WPA2		-89
11253	4606	1411815202	f0292979fbc0	eduroam	2437	WPA-Enterprise		-92
11254	4606	1411815202	f0292979fbce		10340	WPA2		-85
11255	4606	1411815202	0019a9428771		2437	WPA2		-86
11256	4606	1411815204	001ee543e88b	LSTS	2462	Open		-88
11257	4606	1411815204	001d60155b76	IPGLSAP	2437	WPA		-79
11258	4606	1411815204	3085a9377a0c	MobileLab	2412	WPA2		-72
11259	4606	1411815204	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-78
11260	4606	1411815204	f0292979fbc1		2437	WPA2		-83
11261	4606	1411815204	f41fc2223cce		10340	WPA2		-85
11262	4606	1411815204	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-85
11263	4606	1411815204	44add9719ae1		2437	WPA2		-69
11264	4606	1411815204	0019a94298be	eduroam	5200	WPA-Enterprise		-65
11265	4606	1411815204	0019a94298bf	feup.conferencias	5200	Open		-65
11266	4606	1411815204	f0292979d96e	eduroam	5240	WPA-Enterprise		-83
11267	4606	1411815204	0019a94298b1	eduroam	2462	WPA-Enterprise		-66
11268	4606	1411815204	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-69
11269	4606	1411815204	0019a94298b0	feup.conferencias	2462	Open		-65
11270	4606	1411815204	c8d7196a1293	oceansys_wifi_o	2452	Open		-69
11271	4606	1411815204	586d8fb43c49	oceansys_wifi	2437	Open		-85
11272	4606	1411815204	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-78
11273	4606	1411815204	0019a942877f	feup.conferencias	5220	Open		-83
11274	4606	1411815204	f0292979d96f	eduroam	10440	WPA-Enterprise		-81
11275	4606	1411815204	f0292979fbcf	eduroam	10340	WPA-Enterprise		-85
11276	4606	1411815204	f0292979ce41		2462	WPA2		-89
11277	4606	1411815204	f0292979fbc0	eduroam	2437	WPA-Enterprise		-92
11278	4606	1411815204	f0292979fbce		10340	WPA2		-85
11279	4606	1411815204	0019a9428771		2437	WPA2		-86
11280	4606	1411815204	0019a942877e	eduroam	5220	WPA-Enterprise		-84
11281	4606	1411815204	18ef639a21e1	eduroam	2437	WPA-Enterprise		-80
11282	4606	1411815204	d0c7890e5e71		2412	WPA2		-86
11283	4606	1411815204	18ef639a21e0	feup.conferencias	2437	Open		-79
11284	4606	1411815204	f0292979ce40	eduroam	2462	WPA-Enterprise		-87
11285	4606	1411815207	001ee543e88b	LSTS	2462	Open		-88
11286	4606	1411815207	001d60155b76	IPGLSAP	2437	WPA		-91
11287	4606	1411815207	3085a9377a0c	MobileLab	2412	WPA2		-72
11288	4606	1411815207	f0292979fbc1		2437	WPA2		-79
11289	4606	1411815207	f41fc2223cce		10340	WPA2		-84
11290	4606	1411815207	44add9719ae1		2437	WPA2		-69
11291	4606	1411815207	0019a94298be	eduroam	5200	WPA-Enterprise		-64
11292	4606	1411815207	0019a94298bf	feup.conferencias	5200	Open		-65
11293	4606	1411815207	f0292979d96e	eduroam	5240	WPA-Enterprise		-83
11294	4606	1411815207	0019a94298b1	eduroam	2462	WPA-Enterprise		-68
11295	4606	1411815207	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-70
11296	4606	1411815207	0019a94298b0	feup.conferencias	2462	Open		-70
11297	4606	1411815207	c8d7196a1293	oceansys_wifi_o	2452	Open		-71
11298	4606	1411815207	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-77
11299	4606	1411815207	f0292979fbce		10340	WPA2		-85
11300	4606	1411815207	0019a9428771		2437	WPA2		-86
11301	4606	1411815207	0019a942877e	eduroam	5220	WPA-Enterprise		-84
11302	4606	1411815207	18ef639a21e1	eduroam	2437	WPA-Enterprise		-80
11303	4606	1411815207	d0c7890e5e71		2412	WPA2		-86
11304	4606	1411815207	18ef639a21e0	feup.conferencias	2437	Open		-79
11305	4606	1411815207	f0292979ce40	eduroam	2462	WPA-Enterprise		-88
11306	4606	1411815209	001ee543e88b	LSTS	2462	Open		-88
11307	4606	1411815209	001d60155b76	IPGLSAP	2437	WPA		-91
11308	4606	1411815209	3085a9377a0c	MobileLab	2412	WPA2		-68
11309	4606	1411815209	f0292979fbc1		2437	WPA2		-79
11310	4606	1411815209	f41fc2223cce		10340	WPA2		-84
11311	4606	1411815209	44add9719ae1		2437	WPA2		-69
11312	4606	1411815209	0019a94298be	eduroam	5200	WPA-Enterprise		-65
11313	4606	1411815209	0019a94298bf	feup.conferencias	5200	Open		-65
11314	4606	1411815209	f0292979d96e	eduroam	5240	WPA-Enterprise		-83
11315	4606	1411815209	0019a94298b1	eduroam	2462	WPA-Enterprise		-67
11316	4606	1411815209	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-69
11317	4606	1411815209	0019a94298b0	feup.conferencias	2462	Open		-67
11318	4606	1411815209	c8d7196a1293	oceansys_wifi_o	2452	Open		-71
11319	4606	1411815209	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-76
11320	4606	1411815209	0019a942877e	eduroam	5220	WPA-Enterprise		-86
11321	4606	1411815209	18ef639a21e1	eduroam	2437	WPA-Enterprise		-80
11322	4606	1411815209	d0c7890e5e71		2412	WPA2		-86
11323	4606	1411815209	18ef639a21e0	feup.conferencias	2437	Open		-83
11324	4606	1411815209	f0292979ce40	eduroam	2462	WPA-Enterprise		-87
11325	4606	1411815209	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-70
11326	4606	1411815209	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-87
11327	4606	1411815212	001d60155b76	IPGLSAP	2437	WPA		-82
11328	4606	1411815212	3085a9377a0c	MobileLab	2412	WPA2		-68
11329	4606	1411815212	f0292979fbc1		2437	WPA2		-79
11330	4606	1411815212	f41fc2223cce		10340	WPA2		-84
11331	4606	1411815212	44add9719ae1		2437	WPA2		-76
11332	4606	1411815212	0019a94298be	eduroam	5200	WPA-Enterprise		-66
11333	4606	1411815212	0019a94298bf	feup.conferencias	5200	Open		-66
11334	4606	1411815212	0019a94298b1	eduroam	2462	WPA-Enterprise		-68
11335	4606	1411815212	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-69
11336	4606	1411815212	0019a94298b0	feup.conferencias	2462	Open		-66
11337	4606	1411815212	c8d7196a1293	oceansys_wifi_o	2452	Open		-68
11338	4606	1411815212	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-76
11339	4606	1411815212	0019a942877e	eduroam	5220	WPA-Enterprise		-86
11340	4606	1411815212	18ef639a21e0	feup.conferencias	2437	Open		-83
11341	4606	1411815212	f0292979ce40	eduroam	2462	WPA-Enterprise		-87
11342	4606	1411815212	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-72
11343	4606	1411815212	f41fc2223cc1		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-87
11344	4606	1411815212	0019a9428771		2437	WPA2		-86
11345	4606	1411815212	f0292979d96f	eduroam	10440	WPA-Enterprise		-78
11346	4606	1411815212	586d8fb43c49	oceansys_wifi	2437	Open		-80
11347	4606	1411815212	f0292979fbcf	eduroam	10340	WPA-Enterprise		-87
11348	4606	1411815214	001d60155b76	IPGLSAP	2437	WPA		-82
11349	4606	1411815214	3085a9377a0c	MobileLab	2412	WPA2		-72
11350	4606	1411815214	f0292979fbc1		2437	WPA2		-84
11351	4606	1411815214	f41fc2223cce		10340	WPA2		-84
11352	4606	1411815214	44add9719ae1		2437	WPA2		-71
11353	4606	1411815214	0019a94298be	eduroam	5200	WPA-Enterprise		-70
11354	4606	1411815214	0019a94298bf	feup.conferencias	5200	Open		-70
11355	4606	1411815214	0019a94298b1	eduroam	2462	WPA-Enterprise		-66
11356	4606	1411815214	44add9719ae0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-71
11357	4606	1411815214	0019a94298b0	feup.conferencias	2462	Open		-66
11358	4606	1411815214	c8d7196a1293	oceansys_wifi_o	2452	Open		-68
11359	4606	1411815214	08edb958dcd4	HP-Print-d4-LaserJet 400 MFP	2437	Unknown		-76
11360	4606	1411815214	0019a942877e	eduroam	5220	WPA-Enterprise		-86
11361	4606	1411815214	18ef639a21e0	feup.conferencias	2437	Open		-85
11362	4606	1411815214	f0292979ce40	eduroam	2462	WPA-Enterprise		-88
11363	4606	1411815214	f0292979d961		2462	WPA2	{"frequency": 2462, "capabilities": "[WPA2-PSK-CCMP][ESS]"}	-73
